model,fold,test_year,base_seed,arm,window,models_in_arm,unique_fits_executed_when_reached,identical_fits_reused_when_reached,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_attention,fold_3,2024,2025,Global-All,10,1,1,0,16.624813699992956,0.6809974999923725,10129,244,34.4644997721823,29.107516891975894,3.4241175412108498,0.3874882974435804,0.5122950819672131,0.5301500773941719,0.1216986620057064,1.0,244,0,0,12,115,4,113,0.9344262295081968
lstm_attention,fold_3,2024,2025,Global3-All,10,3,3,0,57.46722210000735,2.176723599986872,30387,244,25.987654296394805,21.13535263073252,2.4782799502037784,0.6517391997346981,0.5163934426229508,0.5307221212733024,0.0855834818935975,1.0,244,0,0,23,104,14,103,0.8483606557377049
lstm_attention,fold_3,2024,2025,Global-SHAP,10,1,0,1,16.624813699992956,0.6809974999923725,10129,244,34.4644997721823,29.107516891975894,3.4241175412108498,0.3874882974435804,0.5122950819672131,0.5301500773941719,0.1216986620057064,1.0,244,0,0,12,115,4,113,0.9344262295081968
lstm_attention,fold_3,2024,2025,Global-Spearman,10,1,0,1,16.624813699992956,0.6809974999923725,10129,244,34.4644997721823,29.107516891975894,3.4241175412108498,0.3874882974435804,0.5122950819672131,0.5301500773941719,0.1216986620057064,1.0,244,0,0,12,115,4,113,0.9344262295081968
lstm_attention,fold_3,2024,2025,Regime-All,10,3,3,0,29.98543279999285,2.5240124999836557,30387,244,14.146386931121944,11.24885682745059,1.3123390080935513,0.8968043247162284,0.5163934426229508,0.5236556968840433,0.0505132155942508,1.0,244,0,0,44,83,35,82,0.6762295081967213
lstm_attention,fold_3,2024,2025,Regime-SHAP,10,3,2,1,29.34550789999776,2.4760618999862345,21811,244,15.940341530041756,12.662475885436182,1.4712431135734667,0.8689715280959829,0.5,0.5015142337976983,0.0030341905601199,1.0,244,0,0,59,68,54,63,0.5368852459016393
lstm_attention,fold_3,2024,2025,Regime-Spearman,10,3,2,1,29.840410999997403,2.485074199998053,21811,244,18.061095071738155,13.571640558897478,1.5701023406398755,0.8317873745494726,0.5245901639344263,0.5308567198330978,0.0647092728051407,1.0,244,0,0,48,79,37,80,0.6516393442622951
lstm_attention,fold_3,2024,42,Global-All,10,1,1,0,16.067393999997876,0.6401709000056144,10129,244,25.314864969506075,20.183142592359783,2.3705420681016345,0.6695378970386283,0.5122950819672131,0.5261121206003097,0.0704728524873652,1.0,244,0,0,24,103,16,101,0.8360655737704918
lstm_attention,fold_3,2024,42,Global3-All,10,3,3,0,54.96507149998797,2.348561399994651,30387,244,25.50768780934395,21.011738603532017,2.4673727073337064,0.6644844771860458,0.5081967213114754,0.5225116091257823,0.0627112260534685,1.0,244,0,0,22,105,15,102,0.8483606557377049
lstm_attention,fold_3,2024,42,Global-SHAP,10,1,0,1,16.067393999997876,0.6401709000056144,10129,244,25.314864969506075,20.183142592359783,2.3705420681016345,0.6695378970386283,0.5122950819672131,0.5261121206003097,0.0704728524873652,1.0,244,0,0,24,103,16,101,0.8360655737704918
lstm_attention,fold_3,2024,42,Global-Spearman,10,1,0,1,16.067393999997876,0.6401709000056144,10129,244,25.314864969506075,20.183142592359783,2.3705420681016345,0.6695378970386283,0.5122950819672131,0.5261121206003097,0.0704728524873652,1.0,244,0,0,24,103,16,101,0.8360655737704918
lstm_attention,fold_3,2024,42,Regime-All,10,3,3,0,29.478708199996618,2.549385699996492,30387,244,15.239948994949382,12.06566241166631,1.3927254626562855,0.8802329206612993,0.5081967213114754,0.510061242344707,0.0201878043489378,1.0,244,0,0,59,68,52,65,0.5450819672131147
lstm_attention,fold_3,2024,42,Regime-SHAP,10,3,2,1,29.09785449999617,2.5299909000168554,21811,244,16.671194815734488,13.31080984342294,1.5405649176495753,0.8566809617715413,0.5040983606557377,0.5074702200686453,0.0151326129796632,1.0,244,0,0,54,73,48,69,0.5819672131147541
lstm_attention,fold_3,2024,42,Regime-Spearman,10,3,2,1,29.74443910000264,2.4957324000133667,21811,244,16.85000896121387,13.518108783305673,1.5561963626903377,0.8535900122712197,0.5,0.503196715795141,0.0064669670066539,1.0,244,0,0,54,73,49,68,0.5778688524590164
lstm_attention,fold_3,2024,456,Global-All,10,1,1,0,17.92553159999079,0.7835496999905445,10129,244,19.36834564771641,15.753411221865754,1.8283891436828223,0.8065559011766268,0.4672131147540984,0.4737196311999461,-0.0554248157842748,1.0,244,0,0,40,87,43,74,0.6598360655737705
lstm_attention,fold_3,2024,456,Global3-All,10,3,3,0,54.54601029999321,2.503730900003575,30387,244,27.845236520638554,22.729221323067403,2.6677824249689848,0.6001728748614754,0.5163934426229508,0.532404603270745,0.1032095172675081,1.0,244,0,0,18,109,9,108,0.889344262295082
lstm_attention,fold_3,2024,456,Global-SHAP,10,1,0,1,17.92553159999079,0.7835496999905445,10129,244,19.36834564771641,15.753411221865754,1.8283891436828223,0.8065559011766268,0.4672131147540984,0.4737196311999461,-0.0554248157842748,1.0,244,0,0,40,87,43,74,0.6598360655737705
lstm_attention,fold_3,2024,456,Global-Spearman,10,1,0,1,17.92553159999079,0.7835496999905445,10129,244,19.36834564771641,15.753411221865754,1.8283891436828223,0.8065559011766268,0.4672131147540984,0.4737196311999461,-0.0554248157842748,1.0,244,0,0,40,87,43,74,0.6598360655737705
lstm_attention,fold_3,2024,456,Regime-All,10,3,3,0,29.3352576999896,2.5008341999782715,30387,244,13.87302730598498,11.277994053305177,1.3110522281497408,0.9007540223879384,0.5081967213114754,0.5120802207416381,0.0245809157800292,1.0,244,0,0,53,74,46,71,0.5942622950819673
lstm_attention,fold_3,2024,456,Regime-SHAP,10,3,2,1,29.273592800003826,2.4009519000101136,21811,244,17.25438593558224,13.848208193749686,1.601445663978291,0.8464784142777053,0.4877049180327868,0.4940776633690019,-0.0124542690081007,1.0,244,0,0,43,84,41,76,0.6557377049180327
lstm_attention,fold_3,2024,456,Regime-Spearman,10,3,2,1,28.79159930000605,2.3293775000056485,21811,244,16.42842143968492,13.117838816085802,1.5247815415112993,0.8608247203838368,0.4918032786885246,0.4980146712430177,-0.0041634101368629,1.0,244,0,0,44,83,41,76,0.6516393442622951
lstm_attention,fold_3,2024,789,Global-All,10,1,1,0,18.44551750000392,0.7101174999988871,10129,244,19.30953529156129,15.64305475789994,1.8149459580409564,0.8077288712005963,0.5081967213114754,0.5181371559324315,0.0414080149713071,1.0,244,0,0,35,92,28,89,0.7418032786885246
lstm_attention,fold_3,2024,789,Global3-All,10,3,3,0,54.010422000006656,2.519774200001848,30387,244,24.5851360930292,20.17605481591384,2.3671009413866635,0.6883151699770071,0.5,0.5139646005787738,0.0380753646524714,1.0,244,0,0,22,105,17,100,0.8401639344262295
lstm_attention,fold_3,2024,789,Global-SHAP,10,1,0,1,18.44551750000392,0.7101174999988871,10129,244,19.30953529156129,15.64305475789994,1.8149459580409564,0.8077288712005963,0.5081967213114754,0.5181371559324315,0.0414080149713071,1.0,244,0,0,35,92,28,89,0.7418032786885246
lstm_attention,fold_3,2024,789,Global-Spearman,10,1,0,1,18.44551750000392,0.7101174999988871,10129,244,19.30953529156129,15.64305475789994,1.8149459580409564,0.8077288712005963,0.5081967213114754,0.5181371559324315,0.0414080149713071,1.0,244,0,0,35,92,28,89,0.7418032786885246
lstm_attention,fold_3,2024,789,Regime-All,10,3,3,0,28.3337773999956,2.178558999992674,30387,244,16.13319685465372,12.674237740831318,1.467899173515217,0.8657818346927176,0.5040983606557377,0.5145366444579043,0.0337290740435605,1.0,244,0,0,33,94,27,90,0.7540983606557377
lstm_attention,fold_3,2024,789,Regime-SHAP,10,3,2,1,26.25973120001436,2.242632399997092,21811,244,15.93628742452671,12.585577844058896,1.4587388720401555,0.8690381685376745,0.5040983606557377,0.5121811696614846,0.0264772855150301,1.0,244,0,0,40,87,34,83,0.6967213114754098
lstm_attention,fold_3,2024,789,Regime-Spearman,10,3,2,1,26.73636070001521,2.029614400002174,21811,244,15.816633187213052,12.633960382381431,1.4712019197825843,0.8709973839671341,0.5245901639344263,0.5301837270341208,0.0626522683309866,1.0,244,0,0,50,77,39,78,0.6352459016393442
lstm_attention,fold_4,2025,123,Global-All,10,1,1,0,20.48482009999861,0.8342871000058949,10129,234,177.50724659267027,170.0539437454583,21.775971699190137,-11.163285002888822,0.4871794871794871,0.5,0.0,1.0,234,0,0,0,120,0,114,1.0
lstm_attention,fold_4,2025,123,Global3-All,10,3,3,0,63.04534490000515,2.4224577999993926,30387,234,32.443791170564,25.008700870177037,3.274181836624916,0.5936671795704375,0.5128205128205128,0.518859649122807,0.0427215090377809,1.0,234,0,0,34,86,28,86,0.7350427350427351
lstm_attention,fold_4,2025,123,Global-SHAP,10,1,0,1,20.48482009999861,0.8342871000058949,10129,234,177.50724659267027,170.0539437454583,21.775971699190137,-11.163285002888822,0.4871794871794871,0.5,0.0,1.0,234,0,0,0,120,0,114,1.0
lstm_attention,fold_4,2025,123,Global-Spearman,10,1,0,1,20.48482009999861,0.8342871000058949,10129,234,177.50724659267027,170.0539437454583,21.775971699190137,-11.163285002888822,0.4871794871794871,0.5,0.0,1.0,234,0,0,0,120,0,114,1.0
lstm_attention,fold_4,2025,123,Regime-All,10,3,3,0,33.5502559000015,2.223624600010225,30387,234,23.768371241755396,18.6564475170746,2.375869851497868,0.7819191393882678,0.4914529914529914,0.4971491228070175,-0.0063628476297577,1.0,234,0,0,33,87,32,82,0.7222222222222222
lstm_attention,fold_4,2025,123,Regime-SHAP,10,3,2,1,32.05093349999515,2.406451700022444,21811,234,19.428319290546806,14.429063170646504,1.848534701518581,0.854290062339046,0.5128205128205128,0.5135964912280702,0.0272328256752466,1.0,234,0,0,58,62,52,62,0.5299145299145299
lstm_attention,fold_4,2025,123,Regime-Spearman,10,3,2,1,32.35274860000936,2.364154700000654,21811,234,18.471502482118726,14.878789329867589,1.8892458168478896,0.8682886645183359,0.4829059829059829,0.4831140350877193,-0.0337657597450681,1.0,234,0,0,57,63,58,56,0.5085470085470085
lstm_attention,fold_4,2025,2025,Global-All,10,1,1,0,20.826049800001783,0.6941919999953825,10129,234,19.469622184559384,15.29195513795582,1.931652149195516,0.8536698708394342,0.5042735042735043,0.5015350877192982,0.0031417249127204,1.0,234,0,0,73,47,69,45,0.3931623931623931
lstm_attention,fold_4,2025,2025,Global3-All,10,3,3,0,66.93406040000264,2.048039500004961,30387,234,31.468232781352707,24.47179233814069,3.193585676822565,0.6177359855957079,0.5256410256410257,0.5300438596491228,0.0639195310456749,1.0,234,0,0,43,77,34,80,0.6709401709401709
lstm_attention,fold_4,2025,2025,Global-SHAP,10,1,0,1,20.826049800001783,0.6941919999953825,10129,234,19.469622184559384,15.29195513795582,1.931652149195516,0.8536698708394342,0.5042735042735043,0.5015350877192982,0.0031417249127204,1.0,234,0,0,73,47,69,45,0.3931623931623931
lstm_attention,fold_4,2025,2025,Global-Spearman,10,1,0,1,20.826049800001783,0.6941919999953825,10129,234,19.469622184559384,15.29195513795582,1.931652149195516,0.8536698708394342,0.5042735042735043,0.5015350877192982,0.0031417249127204,1.0,234,0,0,73,47,69,45,0.3931623931623931
lstm_attention,fold_4,2025,2025,Regime-All,10,3,3,0,32.83327360000112,2.715441099993768,30387,234,24.25740948326328,18.69020531560877,2.391525532685699,0.7728527166946867,0.4743589743589743,0.481798245614035,-0.0447200612654223,1.0,234,0,0,23,97,26,88,0.7905982905982906
lstm_attention,fold_4,2025,2025,Regime-SHAP,10,3,2,1,32.450054599990835,2.768351699982304,21811,234,20.228940259972955,16.252519425836397,2.068008908255935,0.8420335087488724,0.5085470085470085,0.5131578947368421,0.0281857930083126,1.0,234,0,0,40,80,35,79,0.6794871794871795
lstm_attention,fold_4,2025,2025,Regime-Spearman,10,3,2,1,31.95251019998977,2.7597306999814464,21811,234,26.491171332003628,20.80050836613802,2.6201111989797043,0.7290924984863102,0.5427350427350427,0.5482456140350878,0.1066928326429188,1.0,234,0,0,40,80,27,87,0.7136752136752137
lstm_attention,fold_4,2025,42,Global-All,10,1,1,0,20.113197900005616,0.8199086999957217,10129,234,19.506527741336104,15.278313142489164,1.9446846394652395,0.8531145941950248,0.5085470085470085,0.5081140350877194,0.0162322236880471,1.0,234,0,0,63,57,58,56,0.4829059829059829
lstm_attention,fold_4,2025,42,Global3-All,10,3,3,0,63.54565400000138,2.485687800013693,30387,234,30.75764343067627,23.58603648257733,3.08957167699613,0.6348049991522617,0.5213675213675214,0.5260964912280701,0.0561021250513506,1.0,234,0,0,41,79,33,81,0.6837606837606838
lstm_attention,fold_4,2025,42,Global-SHAP,10,1,0,1,20.113197900005616,0.8199086999957217,10129,234,19.506527741336104,15.278313142489164,1.9446846394652395,0.8531145941950248,0.5085470085470085,0.5081140350877194,0.0162322236880471,1.0,234,0,0,63,57,58,56,0.4829059829059829
lstm_attention,fold_4,2025,42,Global-Spearman,10,1,0,1,20.113197900005616,0.8199086999957217,10129,234,19.506527741336104,15.278313142489164,1.9446846394652395,0.8531145941950248,0.5085470085470085,0.5081140350877194,0.0162322236880471,1.0,234,0,0,63,57,58,56,0.4829059829059829
lstm_attention,fold_4,2025,42,Regime-All,10,3,3,0,31.787385899981015,2.3540324000059627,30387,234,22.04947901383828,17.18376501953501,2.214799704261374,0.8123211330714958,0.4487179487179487,0.4504385964912281,-0.1000299688272169,1.0,234,0,0,46,74,55,59,0.5683760683760684
lstm_attention,fold_4,2025,42,Regime-SHAP,10,3,2,1,30.045379499992123,2.1433446000155527,21811,234,26.39720030084761,20.97821383802301,2.665886271973801,0.7310110474894143,0.4786324786324786,0.4828947368421052,-0.0362738125055005,1.0,234,0,0,38,82,40,74,0.6666666666666666
lstm_attention,fold_4,2025,42,Regime-Spearman,10,3,2,1,31.332787199993614,2.437521800005925,21811,234,21.160158561072016,16.657832185804345,2.129040567656787,0.8271551104398467,0.452991452991453,0.4559210526315789,-0.0905736267980091,1.0,234,0,0,41,79,49,65,0.6153846153846154
lstm_attention,fold_4,2025,456,Global-All,10,1,1,0,19.90165600000182,0.7350841000006767,10129,234,72.65015437479425,53.563022447569786,7.093501242945689,-1.037472665334516,0.5641025641025641,0.5695175438596491,0.153059032411478,1.0,234,0,0,43,77,25,89,0.7094017094017094
lstm_attention,fold_4,2025,456,Global3-All,10,3,3,0,53.02228929998819,1.7396389999921666,30387,234,32.38401071883882,24.163018921469373,3.1751784573320543,0.5951632057611238,0.5299145299145299,0.5346491228070176,0.0744885357824655,1.0,234,0,0,42,78,32,82,0.6837606837606838
lstm_attention,fold_4,2025,456,Global-SHAP,10,1,0,1,19.90165600000182,0.7350841000006767,10129,234,72.65015437479425,53.563022447569786,7.093501242945689,-1.037472665334516,0.5641025641025641,0.5695175438596491,0.153059032411478,1.0,234,0,0,43,77,25,89,0.7094017094017094
lstm_attention,fold_4,2025,456,Global-Spearman,10,1,0,1,19.90165600000182,0.7350841000006767,10129,234,72.65015437479425,53.563022447569786,7.093501242945689,-1.037472665334516,0.5641025641025641,0.5695175438596491,0.153059032411478,1.0,234,0,0,43,77,25,89,0.7094017094017094
lstm_attention,fold_4,2025,456,Regime-All,10,3,3,0,30.76779150000948,2.1802525999810314,30387,234,20.09769598934421,16.230369554783557,2.0700775920568266,0.8440766155034645,0.5,0.5028508771929825,0.0058460542219366,1.0,234,0,0,47,73,44,70,0.6111111111111112
lstm_attention,fold_4,2025,456,Regime-SHAP,10,3,2,1,31.69587229999888,2.303214899991872,21811,234,24.098705708323187,18.398852857004897,2.386716472949069,0.7758152099382096,0.4957264957264957,0.4993421052631579,-0.0013710212427677,1.0,234,0,0,43,77,41,73,0.6410256410256411
lstm_attention,fold_4,2025,456,Regime-Spearman,10,3,2,1,30.88412800000515,2.099464299986721,21811,234,17.86712489376701,14.629048908256063,1.853838279621372,0.8767667067974236,0.5128205128205128,0.5142543859649122,0.0286769667338202,1.0,234,0,0,55,65,49,65,0.5555555555555556
lstm_attention,fold_4,2025,789,Global-All,10,1,1,0,21.19557779999741,0.6820727000012994,10129,234,40.66962513113632,30.838737955205488,4.064632666822197,0.3615027270238041,0.5170940170940171,0.5239035087719298,0.0563542714258778,1.0,234,0,0,31,89,24,90,0.7649572649572649
lstm_attention,fold_4,2025,789,Global3-All,10,3,3,0,64.97939849999966,2.1492370999767445,30387,234,46.05087977061694,35.28981243717706,4.645085431854714,0.1813569652864347,0.5213675213675214,0.5276315789473685,0.0632598994785216,1.0,234,0,0,34,86,26,88,0.7435897435897436
lstm_attention,fold_4,2025,789,Global-SHAP,10,1,0,1,21.19557779999741,0.6820727000012994,10129,234,40.66962513113632,30.838737955205488,4.064632666822197,0.3615027270238041,0.5170940170940171,0.5239035087719298,0.0563542714258778,1.0,234,0,0,31,89,24,90,0.7649572649572649
lstm_attention,fold_4,2025,789,Global-Spearman,10,1,0,1,21.19557779999741,0.6820727000012994,10129,234,40.66962513113632,30.838737955205488,4.064632666822197,0.3615027270238041,0.5170940170940171,0.5239035087719298,0.0563542714258778,1.0,234,0,0,31,89,24,90,0.7649572649572649
lstm_attention,fold_4,2025,789,Regime-All,10,3,3,0,31.575325299985707,1.8951933999924224,30387,234,19.85930333469569,15.153427997325746,1.933355600361552,0.8477537070646067,0.5085470085470085,0.5133771929824561,0.0288644753896245,1.0,234,0,0,39,81,34,80,0.688034188034188
lstm_attention,fold_4,2025,789,Regime-SHAP,10,3,2,1,28.677000399999088,1.9204841000027957,21811,234,19.043111842365736,14.854700534366655,1.892029062038945,0.8600107959645055,0.5042735042735043,0.5070175438596491,0.0143621710295793,1.0,234,0,0,48,72,44,70,0.6068376068376068
lstm_attention,fold_4,2025,789,Regime-Spearman,10,3,2,1,28.652310100005707,1.8084046000003584,21811,234,20.05673592562189,15.990351451705402,2.0281908493235945,0.8447115264542491,0.5213675213675214,0.5199561403508772,0.0401477534273483,1.0,234,0,0,69,51,61,53,0.4444444444444444
lstm_cnn,fold_1,2022,123,Global-All,20,1,1,0,16.18887439998798,0.8036346000008052,10737,241,26.90280261628271,19.416014862495825,1.9764265228676563,-0.4611139216005124,0.4875,0.5010540369615628,0.0021643956935035,1.0,240,1,0,67,40,83,50,0.375
lstm_cnn,fold_1,2022,123,Global3-All,20,3,3,0,48.31569930000114,2.06830890000856,32211,241,24.476674214688096,18.57579633896116,1.892015834498888,-0.2094664982457972,0.4958333333333333,0.5030918417539174,0.0062026723270467,1.0,240,1,0,61,46,75,58,0.4333333333333333
lstm_cnn,fold_1,2022,123,Global-SHAP,20,1,0,1,16.18887439998798,0.8036346000008052,10737,241,26.90280261628271,19.416014862495825,1.9764265228676563,-0.4611139216005124,0.4875,0.5010540369615628,0.0021643956935035,1.0,240,1,0,67,40,83,50,0.375
lstm_cnn,fold_1,2022,123,Global-Spearman,20,1,0,1,16.18887439998798,0.8036346000008052,10737,241,26.90280261628271,19.416014862495825,1.9764265228676563,-0.4611139216005124,0.4875,0.5010540369615628,0.0021643956935035,1.0,240,1,0,67,40,83,50,0.375
lstm_cnn,fold_1,2022,123,Regime-All,20,3,3,0,21.06023799999093,1.837571800002479,32211,241,19.89827021540994,15.98896247044638,1.6224192431618816,0.2006818460501994,0.5041666666666667,0.5005621530461668,0.0011201811936567,1.0,240,1,0,50,57,62,71,0.5333333333333333
lstm_cnn,fold_1,2022,123,Regime-SHAP,20,3,2,1,24.24843609999516,1.937357200004044,23635,241,14.196474779686596,11.704897958233152,1.1916036211553167,0.5931352558936156,0.525,0.5303211299276227,0.0605402471499094,1.0,240,1,0,62,45,69,64,0.4541666666666666
lstm_cnn,fold_1,2022,123,Regime-Spearman,20,3,2,1,25.13910759998544,1.8772376999841072,23635,241,15.358362756494714,12.637958250797636,1.2836866626828638,0.5238115354466804,0.5166666666666667,0.5209753355350994,0.041821564690923,1.0,240,1,0,60,47,69,64,0.4625
lstm_cnn,fold_1,2022,2025,Global-All,20,1,1,0,15.088661700006924,0.5644001999899046,10737,241,18.83656145986811,14.844483179591007,1.5076091757004413,0.2837044021179081,0.4875,0.4937460473613941,-0.0125197876028681,1.0,240,1,0,59,48,75,58,0.4416666666666666
lstm_cnn,fold_1,2022,2025,Global3-All,20,3,3,0,49.03276640000695,2.1590002000011737,32211,241,23.25635127097521,17.944715386901155,1.8285509437205931,-0.0918731470200882,0.4916666666666666,0.4938514510575503,-0.012235350437887,1.0,240,1,0,55,52,70,63,0.4791666666666667
lstm_cnn,fold_1,2022,2025,Global-SHAP,20,1,0,1,15.088661700006924,0.5644001999899046,10737,241,18.83656145986811,14.844483179591007,1.5076091757004413,0.2837044021179081,0.4875,0.4937460473613941,-0.0125197876028681,1.0,240,1,0,59,48,75,58,0.4416666666666666
lstm_cnn,fold_1,2022,2025,Global-Spearman,20,1,0,1,15.088661700006924,0.5644001999899046,10737,241,18.83656145986811,14.844483179591007,1.5076091757004413,0.2837044021179081,0.4875,0.4937460473613941,-0.0125197876028681,1.0,240,1,0,59,48,75,58,0.4416666666666666
lstm_cnn,fold_1,2022,2025,Regime-All,20,3,3,0,26.25912469999457,2.2381140000070445,32211,241,19.51550355333683,15.181955363285494,1.5479723459358514,0.231137726047084,0.5208333333333334,0.5055512613308973,0.0115087933387401,1.0,240,1,0,39,68,47,86,0.6416666666666667
lstm_cnn,fold_1,2022,2025,Regime-SHAP,20,3,2,1,25.889684899986605,2.1950485999986995,23635,241,16.907210830214904,13.360349968815244,1.360856009498104,0.4229240638147485,0.5291666666666667,0.5176375518234839,0.0359207712792469,1.0,240,1,0,44,63,50,83,0.6083333333333333
lstm_cnn,fold_1,2022,2025,Regime-Spearman,20,3,2,1,24.609154500009023,2.101865999997244,23635,241,14.455737342148218,11.270891498589416,1.1496886718806405,0.5781388566106767,0.5458333333333333,0.5454641276087415,0.0904056656091339,1.0,240,1,0,58,49,60,73,0.5083333333333333
lstm_cnn,fold_1,2022,42,Global-All,20,1,1,0,16.99209329999576,0.5851544000033755,10737,241,23.666640152261344,18.28730725327962,1.8605137290501896,-0.1307386656569442,0.4833333333333333,0.4936406436652378,-0.0128827025570593,1.0,240,1,0,63,44,80,53,0.4041666666666667
lstm_cnn,fold_1,2022,42,Global3-All,20,3,3,0,48.69317170001159,2.070130199979758,32211,241,22.945436073337056,17.94570138838281,1.8265700051790936,-0.0628736973610302,0.4833333333333333,0.4899866488651535,-0.0200662221942064,1.0,240,1,0,59,48,76,57,0.4375
lstm_cnn,fold_1,2022,42,Global-SHAP,20,1,0,1,16.99209329999576,0.5851544000033755,10737,241,23.666640152261344,18.28730725327962,1.8605137290501896,-0.1307386656569442,0.4833333333333333,0.4936406436652378,-0.0128827025570593,1.0,240,1,0,63,44,80,53,0.4041666666666667
lstm_cnn,fold_1,2022,42,Global-Spearman,20,1,0,1,16.99209329999576,0.5851544000033755,10737,241,23.666640152261344,18.28730725327962,1.8605137290501896,-0.1307386656569442,0.4833333333333333,0.4936406436652378,-0.0128827025570593,1.0,240,1,0,63,44,80,53,0.4041666666666667
lstm_cnn,fold_1,2022,42,Regime-All,20,3,3,0,24.78972040000372,2.149367600010009,32211,241,19.1744549519026,15.890445047889015,1.6182258526953124,0.2577758456856107,0.5416666666666666,0.5234347551120793,0.0495771595550713,1.0,240,1,0,38,69,41,92,0.6708333333333333
lstm_cnn,fold_1,2022,42,Regime-SHAP,20,3,2,1,25.527973900010693,1.9784051000024192,23635,241,17.056087174622334,13.73274711523808,1.3956217624477865,0.4127164417886114,0.5416666666666666,0.531656243412269,0.064128812176301,1.0,240,1,0,47,60,50,83,0.5958333333333333
lstm_cnn,fold_1,2022,42,Regime-Spearman,20,3,2,1,25.46231420000549,1.867993399995612,23635,241,15.262316868334905,12.28754157099981,1.2508309487363536,0.5297487484615775,0.5375,0.5324643384161338,0.0648717208424008,1.0,240,1,0,52,55,56,77,0.55
lstm_cnn,fold_1,2022,456,Global-All,20,1,1,0,16.27644099999452,0.732815399998799,10737,241,22.76216169910667,17.876209315303942,1.8254742318260904,-0.0459623126015678,0.4541666666666666,0.4636708593914693,-0.0734760192719452,1.0,240,1,0,59,48,83,50,0.4083333333333333
lstm_cnn,fold_1,2022,456,Global3-All,20,3,3,0,48.75405319999845,2.3599902000132715,32211,241,22.825164630442025,17.874355784220985,1.8194762319651407,-0.0517605221448314,0.4916666666666666,0.4874569601574028,-0.0250088753679389,1.0,240,1,0,48,59,63,70,0.5375
lstm_cnn,fold_1,2022,456,Global-SHAP,20,1,0,1,16.27644099999452,0.732815399998799,10737,241,22.76216169910667,17.876209315303942,1.8254742318260904,-0.0459623126015678,0.4541666666666666,0.4636708593914693,-0.0734760192719452,1.0,240,1,0,59,48,83,50,0.4083333333333333
lstm_cnn,fold_1,2022,456,Global-Spearman,20,1,0,1,16.27644099999452,0.732815399998799,10737,241,22.76216169910667,17.876209315303942,1.8254742318260904,-0.0459623126015678,0.4541666666666666,0.4636708593914693,-0.0734760192719452,1.0,240,1,0,59,48,83,50,0.4083333333333333
lstm_cnn,fold_1,2022,456,Regime-All,20,3,3,0,26.07787780000945,2.1441027999826474,32211,241,19.956688781311023,15.110124232818482,1.5318015176283015,0.1959815816751711,0.5333333333333333,0.5232239477197667,0.0470467756365538,1.0,240,1,0,46,61,51,82,0.5958333333333333
lstm_cnn,fold_1,2022,456,Regime-SHAP,20,3,2,1,25.90029610000784,1.949714700007462,23635,241,18.244249313212556,14.747451688639856,1.5009641726353813,0.3280437078456012,0.5208333333333334,0.5146862483311081,0.0294004001011172,1.0,240,1,0,49,58,57,76,0.5583333333333333
lstm_cnn,fold_1,2022,456,Regime-Spearman,20,3,2,1,26.10017670001253,1.922717300010845,23635,241,12.76542525499518,10.216039717484312,1.0412102124437934,0.6710274946086409,0.525,0.522099641627433,0.0440141028444622,1.0,240,1,0,53,54,60,73,0.5291666666666667
lstm_cnn,fold_1,2022,789,Global-All,20,1,1,0,15.9608062000043,0.7564577000011923,10737,241,23.78512248420944,18.19916684768012,1.855605856643492,-0.1420886423797871,0.5041666666666667,0.5014756517461879,0.0029376082746628,1.0,240,1,0,51,56,63,70,0.525
lstm_cnn,fold_1,2022,789,Global3-All,20,3,3,0,48.796908099990105,1.7304285000136588,32211,241,25.013196423489727,18.636990772131234,1.897751850305168,-0.2630699862940948,0.4833333333333333,0.4899866488651535,-0.0200662221942064,1.0,240,1,0,59,48,76,57,0.4375
lstm_cnn,fold_1,2022,789,Global-SHAP,20,1,0,1,15.9608062000043,0.7564577000011923,10737,241,23.78512248420944,18.19916684768012,1.855605856643492,-0.1420886423797871,0.5041666666666667,0.5014756517461879,0.0029376082746628,1.0,240,1,0,51,56,63,70,0.525
lstm_cnn,fold_1,2022,789,Global-Spearman,20,1,0,1,15.9608062000043,0.7564577000011923,10737,241,23.78512248420944,18.19916684768012,1.855605856643492,-0.1420886423797871,0.5041666666666667,0.5014756517461879,0.0029376082746628,1.0,240,1,0,51,56,63,70,0.525
lstm_cnn,fold_1,2022,789,Regime-All,20,3,3,0,26.297312199996668,2.2151396999979625,32211,241,16.60788322398086,12.383910952029886,1.2621200849126697,0.4431764520113888,0.5625,0.5431452462933033,0.0922044618254243,1.0,240,1,0,39,68,37,96,0.6833333333333333
lstm_cnn,fold_1,2022,789,Regime-SHAP,20,3,2,1,27.53498650000256,1.9080545000178968,23635,241,16.32111953699819,12.687023185872444,1.295961356508778,0.4622394745929407,0.5375,0.51236736701567,0.0278021660753146,1.0,240,1,0,30,77,34,99,0.7333333333333333
lstm_cnn,fold_1,2022,789,Regime-Spearman,20,3,2,1,23.59964279999258,1.73145019999356,23635,241,13.656169108178222,10.54629294165932,1.0736838347537192,0.6235157603603949,0.5541666666666667,0.5401939428009276,0.082917306333674,1.0,240,1,0,44,63,44,89,0.6333333333333333
