model,seed,fold,test_year,sequence_window,rmse_technical,mae_technical,mape_technical,r2_technical,direction_accuracy_technical,balanced_accuracy_technical,mcc_technical,direction_coverage_technical,runtime_seconds_technical,rmse_news,mae_news,mape_news,r2_news,direction_accuracy_news,balanced_accuracy_news,mcc_news,direction_coverage_news,runtime_seconds_news,rmse_delta_news_minus_technical,mae_delta_news_minus_technical,mape_delta_news_minus_technical,r2_delta_news_minus_technical,mcc_delta_news_minus_technical,direction_coverage_delta_news_minus_technical,runtime_seconds_delta_news_minus_technical,direction_accuracy_delta_pp,balanced_accuracy_delta_pp
lstm_attention,2025,fold_3,2024,10,24.88330515639825,20.480679734002358,2.4061609653212965,0.6807090838478826,0.5409836065573771,0.5509792045225116,0.11638801981731052,1.0,8.587104199999885,26.88158969395083,21.81475892772927,2.565525899210211,0.6273678452468461,0.5368852459016393,0.5490611750454271,0.12144422436745564,1.0,8.168598599993857,1.9982845375525784,1.334079193726911,0.15936493388891426,-0.05334123860103657,0.005056204550145119,0.0,-0.41850560000602854,-0.4098360655737765,-0.19180294770845263
lstm_attention,2025,fold_4,2025,10,22.917710086929695,18.274748620160373,2.34077580904309,0.7972498657371642,0.5128205128205128,0.5151315789473684,0.03075262076979011,1.0,9.170029299995804,21.59728584482274,17.464421388216508,2.2325258878005747,0.8199400767716798,0.5170940170940171,0.519078947368421,0.038604948085158804,1.0,9.154749199995422,-1.3204242421069559,-0.8103272319438659,-0.10824992124251542,0.022690211034515628,0.007852327315368692,0.0,-0.015280100000381935,0.42735042735043693,0.39473684210525883
lstm_cnn,42,fold_1,2022,20,21.82303340519824,17.008895431475022,1.7312724104626163,0.038566472055569734,0.5083333333333333,0.511629541142576,0.023161634406227344,1.0,7.104412699998647,23.05263533953109,18.576415863571313,1.8936692849357575,-0.07282822057961824,0.4875,0.4718220785608882,-0.05841805226373162,1.0,6.2222446000014315,1.2296019343328481,1.5675204320962912,0.16239687447314122,-0.11139469263518798,-0.08157968666995896,0.0,-0.8821680999972159,-2.0833333333333313,-3.980746258168777
lstm_cnn,42,fold_2,2023,20,20.20007878469941,16.35117509958675,1.756053242229718,0.793891506854336,0.5495867768595041,0.5487938596491229,0.0974775581556063,1.0,7.1122164000043995,19.62511529377934,16.170479153041484,1.7419488771486906,0.8054576331756302,0.5165289256198347,0.5185032894736843,0.03702561427548661,1.0,6.924368599997251,-0.5749634909200694,-0.1806959465452671,-0.014104365081027304,0.011566126321294279,-0.060451943880119687,0.0,-0.18784780000714818,-3.3057851239669422,-3.029057017543857
lstm_cnn,42,fold_3,2024,20,24.333449616228755,20.87520055659969,2.462424138828542,0.6946641535861288,0.5204918032786885,0.5336496399488525,0.08745081727989187,1.0,8.122671999997692,18.863904213962556,13.917426042165912,1.5892323289098416,0.8165010443346857,0.5450819672131147,0.542465845615452,0.08559966947102891,1.0,7.892057700002624,-5.469545402266199,-6.957774514433778,-0.8731918099187004,0.12183689074855697,-0.0018511478088629602,0.0,-0.230614299995068,2.4590163934426257,0.8816205666599464
lstm_cnn,42,fold_4,2025,20,25.73074735760249,19.953344024812054,2.585509455983665,0.7444219753027921,0.5170940170940171,0.5199561403508772,0.040922379553556744,1.0,8.776548599998932,26.741477348706468,20.847964650176024,2.702485551398346,0.7239488880024869,0.49572649572649574,0.4984649122807018,-0.0031417249127204884,1.0,8.773881699999038,1.0107299911039789,0.8946206253639701,0.11697609541468079,-0.02047308730030517,-0.04406410446627723,0.0,-0.0026668999998946674,-2.1367521367521403,-2.149122807017545
lstm_cnn,123,fold_1,2022,20,30.575454500602852,23.38446164045096,2.3862312639800916,-0.8872736277522102,0.49166666666666664,0.4984189445576558,-0.0031683508727694456,1.0,6.180743100005202,37.9712510239609,27.594350980574685,2.8115898441739424,-1.9107093439501242,0.48333333333333334,0.5155646124657438,0.038385861611930056,1.0,5.960853999997198,7.395796523358051,4.209889340123723,0.42535858019385087,-1.023435716197914,0.0415542124846995,0.0,-0.21988910000800388,-0.8333333333333304,1.7145667908088025
lstm_cnn,123,fold_2,2023,20,22.24995504129032,18.66077206528234,2.0169250540985386,0.7499378060733781,0.5330578512396694,0.5379660087719298,0.07686207535453872,1.0,7.058747300005052,23.299738054871398,17.63939992565678,1.9084359148023187,0.7257846016008345,0.5454545454545454,0.5396107456140351,0.08083294078821084,1.0,7.008987699999125,1.0497830135810773,-1.0213721396255622,-0.10848913929621995,-0.024153204472543655,0.003970865433672116,0.0,-0.049759600005927496,1.2396694214875992,0.164473684210531
lstm_cnn,123,fold_3,2024,20,25.333024081800662,20.628928453932023,2.438017787920405,0.6690636262292621,0.5245901639344263,0.539942122619288,0.11983544114511108,1.0,7.827756400001817,42.74391319055988,36.28002790364083,4.2974260518997065,0.05785230444222578,0.5,0.5176660609731476,0.06933094547507432,1.0,7.975005899999815,17.410889108759218,15.651099449708806,1.8594082639793017,-0.6112113217870363,-0.05050449567003676,0.0,0.1472494999979972,-2.4590163934426257,-2.2276061646140377
lstm_cnn,123,fold_4,2025,20,49.79907829349571,39.41412329721654,5.154982593955404,0.04267077430606436,0.5470085470085471,0.5517543859649122,0.11126135724469535,1.0,8.786396700001205,56.45244535764285,43.477414582860774,5.721223933340359,-0.23022408746793976,0.5726495726495726,0.5796052631578947,0.18887813866897496,1.0,8.54310369999439,6.65336706414714,4.063291285644233,0.5662413393849546,-0.2728948617740041,0.07761678142427961,0.0,-0.24329300000681542,2.564102564102555,2.7850877192982515
lstm_cnn,456,fold_1,2022,20,30.82295754822697,25.36256713671306,2.584838346844721,-0.9179516048098848,0.5333333333333333,0.5086079685194294,0.019256292419882814,1.0,6.080862999995588,28.210340705969955,22.160939323931796,2.2574316895391187,-0.6065923358903869,0.4791666666666667,0.4725247698685967,-0.055002662390128396,1.0,6.012077900006261,-2.6126168422570153,-3.2016278127812647,-0.32740665730560226,0.31135926891949794,-0.07425895481001121,0.0,-0.06878509998932714,-5.416666666666664,-3.608319865083265
lstm_cnn,456,fold_2,2023,20,18.930017004789313,15.476795459823835,1.665505979558625,0.8189945006995619,0.5330578512396694,0.5418037280701755,0.08742650780431874,1.0,6.897906199999852,28.619006437451212,23.92633034852794,2.622860979619308,0.5862872872670153,0.49173553719008267,0.5128152412280702,0.03728070175438596,1.0,6.989095299999462,9.688989432661899,8.449534888704106,0.9573550000606832,-0.23270721343254663,-0.050145806049932774,0.0,0.09118909999961033,-4.1322314049586755,-2.898848684210531
lstm_cnn,456,fold_3,2024,20,24.230357254812656,18.849251008600472,2.2320261409762057,0.6972458765803375,0.5163934426229508,0.5303856248738139,0.08284832356911248,1.0,7.6491005000061705,26.642392776413235,20.751253145034187,2.460808141270551,0.6339698286832011,0.5327868852459017,0.5457971599703884,0.11798601656510806,1.0,8.655779599997913,2.412035521600579,1.9020021364337154,0.22878200029434526,-0.06327604789713648,0.035137692995995576,0.0,1.006679099991743,1.6393442622950838,1.5411535096574447
lstm_cnn,456,fold_4,2025,20,25.316355362744876,20.22592305365536,2.618775404689994,0.7525878208858019,0.5598290598290598,0.5627192982456141,0.1286131928826069,1.0,8.846314499998698,32.99780228151687,25.88905214129604,3.3606957219401172,0.5796715948237213,0.5598290598290598,0.5642543859649123,0.13670381457213698,1.0,8.906625700001314,7.681446918771993,5.66312908764068,0.7419203172501234,-0.17291622606208057,0.008090621689530092,0.0,0.060311200002615806,0.0,0.15350877192982226
lstm_cnn,789,fold_1,2022,20,24.533440470776014,19.73448439936914,2.010139553246539,-0.21508298836406414,0.4791666666666667,0.4697842737685335,-0.060927972181516105,1.0,6.056689000004553,34.93044905745628,30.585029914111978,3.1127487941173526,-1.46318689873973,0.49166666666666664,0.45548450565666504,-0.11758189061611178,1.0,5.959376799997699,10.397008586680265,10.850545514742837,1.1026092408708137,-1.248103910375666,-0.056653918434595676,0.0,-0.09731220000685425,1.2499999999999956,-1.429976811186845
lstm_cnn,789,fold_2,2023,20,20.702621046631705,16.512397298170214,1.7878371099689434,0.7835087107173648,0.5785123966942148,0.5794956140350878,0.1587737594578316,1.0,6.882521200001065,22.56293229282053,18.186597437937067,1.954509842503069,0.7428533671451887,0.5330578512396694,0.5322094298245614,0.06434614091732438,1.0,6.940003499999875,1.8603112461888252,1.6742001397668531,0.1666727325341255,-0.04065534357217615,-0.09442761854050721,0.0,0.05748229999881005,-4.545454545454541,-4.728618421052633
lstm_cnn,789,fold_3,2024,20,30.928953421340076,25.831066823885074,3.0594977919361597,0.506711624900569,0.5204918032786885,0.5383605895416919,0.1548398154983318,1.0,7.717862299999979,33.62172465362323,28.226814962171122,3.345412306288567,0.4170780538032177,0.5081967213114754,0.5255400767211791,0.0952311272306786,1.0,7.8256005000002915,2.6927712322831567,2.3957481382860486,0.28591451435240733,-0.08963357109735126,-0.05960868826765321,0.0,0.10773820000031264,-1.2295081967213073,-1.2820512820512775
lstm_cnn,789,fold_4,2025,20,71.17565442959526,53.692477747168795,7.060227515292803,-0.9556072831330604,0.5170940170940171,0.5267543859649123,0.08116935648838607,1.0,8.734565999999177,60.94711437515472,47.965329378203954,6.306407454710293,-0.4339202712104888,0.5128205128205128,0.5225877192982457,0.06957172963143703,1.0,8.760265499993693,-10.228540054440536,-5.727148368964841,-0.7538200605825107,0.5216870119225716,-0.01159762685694904,0.0,0.025699499994516373,-0.42735042735043693,-0.4166666666666652
lstm_cnn,2025,fold_1,2022,20,32.73306536009631,26.782346266493253,2.729931530859976,-1.1630292066058634,0.4708333333333333,0.46409247417609445,-0.07188327488837752,1.0,6.200020600001153,41.03647509763672,30.829591469497615,3.1480036707072547,-2.3996102237443058,0.45,0.46539245309535515,-0.07193549049900255,1.0,6.112785500001337,8.303409737540406,4.047245203004362,0.41807213984727865,-1.2365810171384424,-5.2215610625030995e-05,0.0,-0.08723509999981616,-2.0833333333333313,0.12999789192607025
lstm_cnn,2025,fold_2,2023,20,28.595107265170967,22.76649552129912,2.4874708019191663,0.58697796554295,0.5165289256198347,0.5309758771929824,0.07122079465212784,1.0,7.140953800000716,23.509686467535253,18.724901565735237,2.017670211350419,0.7208205571817308,0.5578512396694215,0.5522889254385965,0.10651904273694539,1.0,7.331442299997434,-5.085420797635713,-4.041593955563883,-0.46980059056874746,0.13384259163878076,0.035298248084817546,0.0,0.19048849999671802,4.132231404958686,2.1313048245614086
lstm_cnn,2025,fold_3,2024,20,25.03681806607483,20.659880211040605,2.4488055330307663,0.67675731999908,0.5204918032786885,0.5329766471498755,0.08288627644484176,1.0,7.710861400002614,34.77364884386836,28.220015149995913,3.3342330984928346,0.3764504642854597,0.4959016393442623,0.5083451107073155,0.020975302610531384,1.0,7.945347299995774,9.736830777793529,7.560134938955308,0.8854275654620682,-0.30030685571362026,-0.06191097383431037,0.0,0.23448589999316027,-2.45901639344262,-2.463153644256
lstm_cnn,2025,fold_4,2025,20,64.3005123987604,45.69543912867194,6.068313369392198,-0.5960539801144193,0.5213675213675214,0.5291666666666667,0.07336720967884225,1.0,8.617463399998087,52.12476544525927,39.75871613396283,5.202438304073786,-0.048834429998717344,0.5299145299145299,0.5368421052631579,0.08741467574762476,1.0,8.724120899998525,-12.175746953501132,-5.936722994709115,-0.865875065318412,0.547219550115702,0.014047466068782516,0.0,0.10665750000043772,0.8547008547008517,0.7675438596491224
lstm_cnn_attention,42,fold_1,2022,20,38.30271304936162,31.28614529843647,3.177525010548658,-1.9617479877699413,0.4625,0.4611411706837186,-0.07727099394412841,1.0,8.535790600006294,36.55978583102839,30.05585837391896,3.054421510158331,-1.6983377805800557,0.4875,0.4836975616611623,-0.03248525461604708,1.0,8.391728900001908,-1.7429272183332287,-1.230286924517511,-0.12310350039032691,0.2634102071898856,0.04478573932808133,0.0,-0.14406170000438578,2.4999999999999964,2.2556390977443663
lstm_cnn_attention,42,fold_2,2023,20,31.24468104548337,25.82029712097634,2.7829487611976327,0.5068921085058624,0.5247933884297521,0.5320723684210527,0.06610118854018689,1.0,9.343477500005974,33.829826650035976,28.25970540306204,3.0604854024502677,0.4219181868477607,0.49173553719008267,0.5037006578947368,0.00811407682690498,1.0,9.65380209999421,2.5851456045526042,2.439408282085701,0.277536641252635,-0.08497392165810169,-0.05798711171328191,0.0,0.3103245999882347,-3.3057851239669422,-2.837171052631582
lstm_cnn_attention,42,fold_3,2024,20,31.78587646626772,26.165616201509216,3.0742771523530656,0.47899869119897653,0.5491803278688525,0.5564977454741235,0.12064251633392196,1.0,10.703081899999233,28.96895180517683,23.616569016370615,2.786730665977166,0.5672510783300027,0.5491803278688525,0.556834241873612,0.12218876071841703,1.0,10.97354720000294,-2.8169246610908907,-2.549047185138601,-0.28754648637589986,0.08825238713102612,0.001546244384495063,0.0,0.27046530000370694,0.0,0.03364963994885173
lstm_cnn_attention,42,fold_4,2025,20,55.82715100471327,42.3585981192064,5.57811328833696,-0.2031219179545105,0.5170940170940171,0.5217105263157895,0.046506558463715916,1.0,12.472380999999586,73.48486049858509,56.048754824868624,7.391657470008539,-1.0845602697051602,0.5213675213675214,0.5278508771929824,0.06448245919092792,1.0,12.651846599997953,17.65770949387182,13.690156705662226,1.8135441816715794,-0.8814383517506497,0.017975900727212002,0.0,0.1794655999983661,0.42735042735042583,0.614035087719289
lstm_cnn_attention,123,fold_1,2022,20,36.857204945500634,29.660576796872977,3.0193495097873604,-1.7424190897465737,0.5,0.4876677675497154,-0.02516455561297054,1.0,8.124937499997031,41.441646461041856,32.12573917634754,3.268659657807266,-2.4670733608381092,0.475,0.4742463635724826,-0.05120591128533774,1.0,8.476942499997676,4.584441515541222,2.4651623794745596,0.2493101480199056,-0.7246542710915356,-0.0260413556723672,0.0,0.35200500000064494,-2.500000000000002,-1.3421403977232793
lstm_cnn_attention,123,fold_2,2023,20,28.181840375558135,23.191921626785646,2.509271408721568,0.5988299865917844,0.512396694214876,0.5222724780701755,0.04726650006763925,1.0,9.398021200002404,27.766054376705352,22.771580742224735,2.4579657893076323,0.610580135534291,0.512396694214876,0.5179550438596492,0.03651569682059581,1.0,9.394040600003791,-0.4157859988527832,-0.4203408845609111,-0.051305619413935855,0.011750148942506589,-0.010750803247043444,0.0,-0.003980599998612888,0.0,-0.43174342105263275
lstm_cnn_attention,123,fold_3,2024,20,32.67961940891337,26.982404365422294,3.1964282380508697,0.4492881621683895,0.5573770491803278,0.5667272360185746,0.1493839326240343,1.0,11.038703000005626,32.448553046372886,26.25672531019957,3.1004311584460065,0.45704841822291464,0.5655737704918032,0.5742647553671176,0.16336360775147227,1.0,11.036466099998506,-0.2310663625404814,-0.7256790552227237,-0.09599707960486326,0.007760256054525128,0.013979675127437974,0.0,-0.0022369000071194023,0.8196721311475419,0.7537519348543076
lstm_cnn_attention,123,fold_4,2025,20,42.329798036679314,31.641684992906885,4.176753702141534,0.3083106310023318,0.5555555555555556,0.5622807017543859,0.1459225892192053,1.0,12.295875499999966,42.6317341790519,32.481489096495324,4.27306967217302,0.2984078734577722,0.5341880341880342,0.5403508771929825,0.09188361123744769,1.0,12.858428399995319,0.3019361423725826,0.8398041035884383,0.09631597003148595,-0.009902757544559604,-0.05403897798175762,0.0,0.5625528999953531,-2.1367521367521403,-2.1929824561403466
lstm_cnn_attention,456,fold_1,2022,20,39.26419038171519,30.504004200588124,3.102273698956218,-2.1123062288100485,0.49166666666666664,0.489283957557445,-0.021324467906031718,1.0,8.062205499998527,38.003709421929024,29.38580798887119,2.986287568314487,-1.9156877073104375,0.45,0.4553439673951233,-0.08931206520975335,1.0,8.406705599998531,-1.2604809597861646,-1.1181962117169348,-0.11598613064173113,0.196618521499611,-0.06798759730372163,0.0,0.34450010000000475,-4.1666666666666625,-3.3939990162321743
lstm_cnn_attention,456,fold_2,2023,20,26.308045984226606,21.6216782114486,2.342007251001823,0.6504036045074428,0.49586776859504134,0.5071271929824561,0.015443133427815661,1.0,9.576970100002654,26.809544910193956,21.71661031209882,2.333714138536281,0.6369481572391114,0.5330578512396694,0.5370065789473684,0.07454378008628697,1.0,9.657569299997704,0.5014989259673506,0.09493210065021884,-0.008293112465541874,-0.013455447268331477,0.059100646658471305,0.0,0.08059919999504928,3.7190082644628086,2.987938596491224
lstm_cnn_attention,456,fold_3,2024,20,27.13766840020681,22.10371414614017,2.586703513444061,0.6202345119869346,0.5450819672131147,0.5488592772057339,0.09926372736212861,1.0,10.918620000004012,31.06201629859906,25.243617071445836,2.9603633257859774,0.5024580334733977,0.5040983606557377,0.5125176660609732,0.027423171322232986,1.0,10.969321399999899,3.924347898392252,3.139902925305666,0.37365981234191636,-0.1177764785135369,-0.07184055603989563,0.0,0.050701399995887186,-4.098360655737709,-3.6341611144760755
lstm_cnn_attention,456,fold_4,2025,20,59.63666513101099,45.39551587484331,5.993690537776397,-0.3729205563813549,0.5470085470085471,0.5524122807017544,0.11539781938909544,1.0,12.545964600001753,54.340405601612446,41.26353519528849,5.447275104703016,-0.13989397835156137,0.5384615384615384,0.5434210526315789,0.09404801560780579,1.0,12.576791600004071,-5.296259529398547,-4.131980679554822,-0.5464154330733804,0.23302657802979354,-0.021349803781289645,0.0,0.030827000002318528,-0.8547008547008628,-0.8991228070175494
lstm_cnn_attention,789,fold_1,2022,20,35.368793146951944,29.697858344519275,3.020290358385872,-1.525396128876411,0.4791666666666667,0.4706977724685546,-0.05892623755325991,1.0,8.339155200003006,38.899896153103334,32.185606633132906,3.279584419391558,-2.054822017650387,0.5041666666666667,0.4886866699458927,-0.023454629462495737,1.0,8.252832300000591,3.5311030061513904,2.4877482886136306,0.2592940610056864,-0.529425888773976,0.035471608090764176,0.0,-0.08632290000241483,2.4999999999999964,1.7988897477338117
lstm_cnn_attention,789,fold_2,2023,20,29.46174749539516,23.4133096237781,2.530986991215579,0.5615634338620574,0.5371900826446281,0.5442708333333333,0.09104698314659646,1.0,9.818316400000185,31.498399195174315,25.263923646064445,2.728641726961608,0.4988511627422776,0.5289256198347108,0.5350191885964912,0.07146303242694765,1.0,9.55786590000207,2.0366516997791564,1.8506140222863436,0.197654735746029,-0.06271227111977984,-0.0195839507196488,0.0,-0.26045049999811454,-0.8264462809917328,-0.9251644736842035
lstm_cnn_attention,789,fold_3,2024,20,50.1691472755168,41.5282140584754,4.954525737426879,-0.2979078844513712,0.5409836065573771,0.5566996433138165,0.17505998420592386,1.0,11.692714299999352,51.79097429530043,43.67624066538985,5.193169177150433,-0.38317966038795626,0.5122950819672131,0.5311595665926375,0.15703926958605485,1.0,11.050305099997786,1.6218270197836304,2.148026606914449,0.23864343972355417,-0.08527177593658508,-0.01802071461986901,0.0,-0.6424092000015662,-2.868852459016402,-2.5540076721178973
lstm_cnn_attention,789,fold_4,2025,20,78.13357048507712,59.35227511606663,7.838025033279103,-1.356644367197596,0.5341880341880342,0.5425438596491228,0.11187662301435296,1.0,12.7167416999946,65.14472542727768,48.67323008213286,6.429590120184002,-0.6382388618601267,0.5427350427350427,0.550219298245614,0.12338426541905684,1.0,12.687724000003072,-12.988845057799438,-10.679045033933768,-1.4084349130951015,0.7184055053374694,0.01150764240470388,0.0,-0.02901769999152748,0.8547008547008517,0.7675438596491224
lstm_cnn_attention,2025,fold_1,2022,20,35.74623412771525,30.18837097674484,3.0721560720079877,-1.579583672097629,0.4666666666666667,0.46398707047993815,-0.07166419542190987,1.0,8.381010700002662,38.3247578548203,31.01707923134828,3.1533354805727902,-1.9651581873040205,0.44583333333333336,0.4561520623989881,-0.08897746194130304,1.0,8.287921200004348,2.5785237271050505,0.8287082546034412,0.08117940856480255,-0.3855745152063914,-0.017313266519393175,0.0,-0.09308949999831384,-2.0833333333333313,-0.7835008080950057
lstm_cnn_attention,2025,fold_2,2023,20,29.480619663260182,24.60648688711255,2.655656939364143,0.5610015596166074,0.5330578512396694,0.5413240131578947,0.08597346329718249,1.0,9.731094200004009,32.48407240075676,26.866531955450142,2.9050386683264438,0.46699571416370533,0.5165289256198347,0.5266584429824561,0.05675639971810977,1.0,9.667558300003293,3.003452737496577,2.260045068337593,0.24938172896230082,-0.09400584545290203,-0.029217063579072715,0.0,-0.06353590000071563,-1.6528925619834767,-1.466557017543857
lstm_cnn_attention,2025,fold_3,2024,20,38.65667710141477,31.090395643378848,3.706097436561712,0.2294169156971606,0.569672131147541,0.5825762164344842,0.21094452411762082,1.0,10.951628400005575,32.037300892261584,25.580189631185565,3.028440254350201,0.4707239137845275,0.5122950819672131,0.5217376674069587,0.0488940213378925,1.0,11.146246000003885,-6.619376209153188,-5.510206012193283,-0.6776571822115107,0.2413069980873669,-0.16205050277972832,0.0,0.19461759999830974,-5.737704918032794,-6.083854902752551
lstm_cnn_attention,2025,fold_4,2025,20,64.67507186776717,49.9182097055973,6.558879097128704,-0.6147026127019499,0.5427350427350427,0.55,0.12106884960726527,1.0,13.301655299997947,51.28757442213303,38.68257284851155,5.112573444779104,-0.015413722780995176,0.5384615384615384,0.5458333333333334,0.1117790911458458,1.0,12.019622000007075,-13.387497445634146,-11.235636857085751,-1.4463056523496007,0.5992888899209547,-0.009289758461419467,0.0,-1.2820332999908715,-0.42735042735042583,-0.4166666666666652
