regime,feature,consensus_normalized_rank,normalized_rank_std,contributing_cells,consensus_rank
sideway,Ratio_Volume_D_to_W,0.45454545454545453,0.34955844599267105,3,53
sideway,Low_M,0.4628099173553719,0.3733671734901328,3,54
sideway,Close_Position_M,0.47107438016528924,0.3353987419455046,3,55
sideway,VMD_Noise_Energy_Ratio,0.47107438016528924,0.43825036639877196,3,56
sideway,Close_D_lag60,0.47382920110192844,0.42417981005505023,3,57
sideway,Body_D,0.47658402203856753,0.11461511880283591,3,58
sideway,Change_pct_D_lag10,0.4793388429752066,0.4114839432894084,3,59
sideway,Close_Position_D,0.4986225895316805,0.3459576917704522,3,60
sideway,CCI_20,0.5151515151515151,0.3348212584956142,3,61
sideway,Volume_D_lag1,0.5151515151515151,0.2180837078018158,3,62
sideway,Close_Position_W,0.5179063360881543,0.12433370905120396,3,63
sideway,MACD_Signal_9,0.5206611570247933,0.26792669549499715,3,64
sideway,VMD_IMF_4,0.5289256198347108,0.1650825153341998,3,65
sideway,Change_pct_D_lag2,0.5371900826446281,0.35267088088184906,3,66
sideway,Spread_W,0.5399449035812672,0.29316524316518955,3,67
sideway,Lower_Shadow_D,0.5537190082644629,0.11361757921378116,3,68
sideway,Direction_lag1,0.559228650137741,0.2752616197641167,3,69
sideway,Volume_W,0.5674931129476585,0.1328326551100959,3,70
sideway,Close_M,0.5840220385674931,0.13360171518437622,3,71
sideway,Close_to_SMA_20,0.5840220385674931,0.39439184943632577,3,72
sideway,Close_to_SMA_5,0.5977961432506887,0.1611746829345463,3,73
sideway,Volatility_20,0.6033057851239669,0.4674355617315462,3,74
sideway,StochD_3,0.6115702479338844,0.4449782025114646,3,75
sideway,Volatility_60,0.6115702479338844,0.5319515716282346,3,76
sideway,High_M,0.6170798898071626,0.28151789985279274,3,77
sideway,Close_M_lag3,0.6198347107438017,0.21086530284583596,3,78
sideway,Direction_lag3,0.6198347107438017,0.15305999320208374,3,79
sideway,Close_M_lag1,0.6253443526170799,0.012624175468197949,3,80
sideway,Volume_Change_1D,0.6336088154269972,0.1336017151843762,3,81
sideway,Volume_Change_20D,0.6336088154269973,0.21964406903887213,3,82
sideway,Ratio_Close_D_to_W,0.6363636363636364,0.30845384473589293,3,83
sideway,Change_pct_W,0.6418732782369146,0.12865338213592964,3,84
sideway,Volume_Ratio_20,0.6446280991735537,0.28196234891292526,3,85
sideway,MACD_Histogram,0.6556473829201103,0.4003220250546108,3,86
sideway,Return_3D,0.6584022038567493,0.33655073616723463,3,87
sideway,StochK_14,0.662534435261708,0.20617032773628277,3,88
sideway,WilliamsR_14,0.662534435261708,0.20617032773628277,3,89
sideway,Close_to_SMA_10,0.6887052341597797,0.1903220435197342,3,90
sideway,Body_W,0.6914600550964187,0.42802684009778036,3,91
sideway,Close_to_SMA_60,0.6914600550964187,0.31861978372729516,3,92
sideway,Change_pct_D_lag3,0.6969696969696969,0.15818046523367038,3,93
sideway,Change_pct_D_lag5,0.6997245179063362,0.2645058504921244,3,94
sideway,VMD_IMF_2,0.6997245179063362,0.3417865825081581,3,95
sideway,Body_M,0.7024793388429752,0.1313893644263194,3,96
sideway,Volume_Ratio_5,0.7024793388429752,0.14898972212661116,3,97
sideway,Change_pct_M,0.7052341597796143,0.13581993621575453,3,98
sideway,ROC_20,0.709366391184573,0.22088442187769802,3,99
sideway,Return_20D,0.709366391184573,0.22088442187769802,3,100
sideway,Direction_lag5,0.7300275482093664,0.24085391729360214,3,101
sideway,Momentum_20,0.7438016528925621,0.22283419442500435,3,102
sideway,RSI_14,0.7465564738292011,0.3318501711918019,3,103
sideway,MinusDI_14,0.7493112947658402,0.06881540494102917,3,104
sideway,VMD_IMF_3,0.7493112947658402,0.3063801819346995,3,105
sideway,ROC_5,0.7506887052341598,0.1577480804652386,3,106
sideway,Return_5D,0.7506887052341598,0.1577480804652386,3,107
sideway,Change_pct_D_lag1,0.7520661157024793,0.25699688934654896,3,108
sideway,Down_Ratio_5,0.7534435261707989,0.21059520499852774,3,109
sideway,Up_Ratio_5,0.7534435261707989,0.21059520499852774,3,110
sideway,Body_to_Range_D,0.7575757575757575,0.05377195949295631,3,111
sideway,Direction_lag2,0.7658402203856749,0.23554927232072395,3,112
sideway,Momentum_5,0.7713498622589533,0.15644375608265224,3,113
sideway,Momentum_10,0.7851239669421487,0.2153523011701717,3,114
sideway,Down_Ratio_10,0.7892561983471075,0.12004825658127227,3,115
sideway,ROC_10,0.7892561983471075,0.20956565839844576,3,116
sideway,Return_10D,0.7892561983471075,0.20956565839844576,3,117
sideway,Up_Ratio_10,0.7892561983471075,0.12004825658127227,3,118
sideway,Open_M,0.7988980716253443,0.1529111745055418,3,119
sideway,Volatility_5,0.8044077134986226,0.24085391729360212,3,120
sideway,Body_abs_D,0.8209366391184574,0.14081959139539463,3,121
sideway,Change_pct_D_lag20,0.837465564738292,0.1398461724131907,3,122
bear,Close_D,0.04132231404958678,0.04132231404958678,3,1
bear,VMD_Denoised_Close,0.09917355371900827,0.11451575587232247,3,2
bear,Close_to_SMA_60,0.1487603305785124,0.01652892561983471,3,3
bear,High_D,0.15151515151515152,0.17342248744393546,3,4
bear,Close_W_lag1,0.15426997245179064,0.1499796979483879,3,5
bear,WMA_5,0.17355371900826447,0.2005729107357289,3,6
bear,Close_D_lag2,0.19559228650137742,0.1655645091054184,3,7
bear,SMA_5,0.20110192837465565,0.24825507203098227,3,8
bear,WMA_10,0.22589531680440775,0.2561094664986549,3,9
bear,Low_D,0.2286501377410468,0.20929388334129562,3,10
bear,Close_D_lag5,0.23140495867768596,0.265107684832156,3,11
bear,Close_Position_D,0.24242424242424243,0.19387755713402655,3,12
bear,Close_W,0.24242424242424243,0.32351264036681415,3,13
bear,Low_W,0.24242424242424243,0.22334446345685177,3,14
bear,Body_D,0.24517906336088155,0.3756771845529116,3,15
bear,SMA_10,0.2699724517906336,0.22562639371287352,3,16
bear,Change_pct_D,0.27548209366391185,0.2703797456157569,3,17
bear,Change_pct_D_lag5,0.2809917355371901,0.14098117445646263,3,18
bear,Return_1D,0.2809917355371901,0.2609529488239164,3,19
bear,Volatility_10,0.29752066115702475,0.16466825491877085,3,20
bear,WMA_20,0.2975206611570248,0.2681814998279,3,21
bear,MACD_12_26,0.3168044077134986,0.09065830673225525,3,22
bear,Close_to_SMA_20,0.3305785123966942,0.2892561983471075,3,23
bear,High_W,0.3333333333333333,0.36300972804471915,3,24
bear,Close_W_lag2,0.33884297520661155,0.3661632713533177,3,25
bear,Volatility_20,0.33884297520661155,0.16775027380317717,3,26
bear,Open_D,0.3443526170798898,0.3765851304140506,3,27
bear,Open_W,0.35537190082644626,0.4164338078460867,3,28
bear,ROC_20,0.359504132231405,0.12909503596539923,3,29
bear,Return_20D,0.359504132231405,0.12909503596539923,3,30
bear,Close_D_lag3,0.3663911845730028,0.4250644963523066,3,31
bear,VMD_IMF_4,0.3746556473829201,0.16700214398047025,3,32
bear,Close_W_lag4,0.38016528925619836,0.23272938579055738,3,33
bear,Close_D_lag1,0.3884297520661157,0.3544096139238275,3,34
bear,RSI_14,0.39118457300275483,0.22011002044559974,3,35
bear,Spread_D,0.393939393939394,0.31321478142897885,3,36
bear,Momentum_20,0.39944903581267216,0.1318002613102555,3,37
bear,SMA_20,0.4022038567493113,0.3427843074558271,3,38
bear,Body_abs_D,0.4077134986225895,0.3610287168617398,3,39
bear,VMD_Noise_Energy_Ratio,0.4077134986225895,0.24687561105492611,3,40
bear,Body_to_Range_D,0.4104683195592287,0.3484167879617052,3,41
