model,selection_fold,regime,feature,importance,normalized_rank,available_sequences,fallback
spearman_filter,fold_2,bull,Close_W,0.10156763180267622,0.512396694214876,76,none
spearman_filter,fold_2,bull,Volume_W,0.20627032057836941,0.10743801652892562,76,none
spearman_filter,fold_2,bull,Change_pct_W,0.17152457997785825,0.2231404958677686,76,none
spearman_filter,fold_2,bull,Open_M,0.27396155823616036,0.049586776859504134,76,none
spearman_filter,fold_2,bull,High_M,0.051007024315038764,0.768595041322314,76,none
spearman_filter,fold_2,bull,Low_M,0.20730275932172995,0.09917355371900827,76,none
spearman_filter,fold_2,bull,Close_M,0.30923355383159795,0.01652892561983471,76,none
spearman_filter,fold_2,bull,Volume_M,0.09438242094420395,0.5619834710743802,76,none
spearman_filter,fold_2,bull,Change_pct_M,0.33942704809425417,0.004132231404958678,76,none
spearman_filter,fold_2,bull,Close_D_lag1,0.16363636363636366,0.24793388429752067,76,none
spearman_filter,fold_2,bull,Close_D_lag2,0.11669252695096219,0.4297520661157025,76,none
spearman_filter,fold_2,bull,Close_D_lag3,0.09301498985172758,0.5702479338842975,76,none
spearman_filter,fold_2,bull,Close_D_lag5,0.12656185919343815,0.38016528925619836,76,none
spearman_filter,fold_2,bull,Close_D_lag10,0.18690362269309638,0.16942148760330578,76,none
spearman_filter,fold_2,bull,Close_D_lag20,0.14936431989063567,0.2975206611570248,76,none
spearman_filter,fold_2,bull,Close_D_lag60,0.03078605604921394,0.8429752066115702,76,none
spearman_filter,fold_2,bull,Change_pct_D_lag1,0.11479590234674943,0.4462809917355372,76,none
spearman_filter,fold_2,bull,Change_pct_D_lag2,0.03828300752471342,0.8181818181818182,76,none
spearman_filter,fold_2,bull,Change_pct_D_lag3,0.005017774178701847,0.9917355371900827,76,none
spearman_filter,fold_2,bull,Change_pct_D_lag5,0.10363261056714666,0.5041322314049587,76,none
spearman_filter,fold_2,bull,Change_pct_D_lag10,0.014054371865365102,0.9504132231404959,76,none
spearman_filter,fold_2,bull,Change_pct_D_lag20,0.08967365339180935,0.6033057851239669,76,none
spearman_filter,fold_2,bull,Volume_D_lag1,0.07842493920717654,0.6446280991735537,76,none
spearman_filter,fold_2,bull,Volume_D_lag2,0.12201758536684532,0.4214876033057851,76,none
spearman_filter,fold_2,bull,Volume_D_lag3,0.253303712467303,0.05785123966942149,76,none
spearman_filter,fold_2,bull,Volume_D_lag5,0.10138507345306566,0.5206611570247934,76,none
spearman_filter,fold_2,bull,Volume_D_lag10,0.009256347607388362,0.9834710743801653,76,none
spearman_filter,fold_2,bull,Volume_D_lag20,0.1251768973900193,0.39669421487603307,76,none
spearman_filter,fold_2,bull,Close_W_lag1,0.12360377836841008,0.4049586776859504,76,none
spearman_filter,fold_2,bull,Close_W_lag2,0.1905800390961394,0.1487603305785124,76,none
spearman_filter,fold_2,bull,Close_W_lag4,0.16190369533594226,0.256198347107438,76,none
spearman_filter,fold_2,bull,Close_M_lag1,0.2819545858110573,0.04132231404958678,76,none
spearman_filter,fold_2,bull,Close_M_lag3,0.28278469787111987,0.03305785123966942,76,none
spearman_filter,fold_2,bull,Return_1D,0.04896787423103213,0.7768595041322314,76,none
spearman_filter,fold_2,bull,Return_3D,0.10712235133287765,0.4793388429752066,76,none
spearman_filter,fold_2,bull,Return_5D,0.02460697197539303,0.8884297520661157,76,none
spearman_filter,fold_2,bull,Return_10D,0.19152426520847576,0.13636363636363635,76,none
spearman_filter,fold_2,bull,Return_20D,0.026520847573479153,0.8636363636363636,76,none
spearman_filter,fold_2,bull,Return_60D,0.13356117566643882,0.359504132231405,76,none
spearman_filter,fold_2,bull,SMA_5,0.12773752563226246,0.371900826446281,76,none
spearman_filter,fold_2,bull,SMA_10,0.1454965515861165,0.3140495867768595,76,none
spearman_filter,fold_2,bull,SMA_20,0.18313055365686948,0.18181818181818182,76,none
spearman_filter,fold_2,bull,SMA_60,0.03516062884483937,0.8264462809917356,76,none
spearman_filter,fold_2,bull,Close_to_SMA_5,0.053670539986329466,0.7520661157024794,76,none
spearman_filter,fold_2,bull,Close_to_SMA_10,0.06192754613807245,0.7272727272727273,76,none
spearman_filter,fold_2,bull,Close_to_SMA_20,0.09933014354066987,0.5289256198347108,76,none
spearman_filter,fold_2,bull,Close_to_SMA_60,0.18291182501708816,0.19008264462809918,76,none
spearman_filter,fold_2,bull,Volatility_5,0.010526315789473684,0.9752066115702479,76,none
spearman_filter,fold_2,bull,Volatility_10,0.04202323991797676,0.8016528925619835,76,none
spearman_filter,fold_2,bull,Volatility_20,0.07384825700615173,0.6611570247933884,76,none
spearman_filter,fold_2,bull,Volatility_60,0.028462064251537935,0.8512396694214877,76,none
spearman_filter,fold_2,bull,Momentum_5,0.0247438465067059,0.8760330578512396,76,none
spearman_filter,fold_2,bull,Momentum_10,0.18690362269309638,0.16942148760330578,76,none
spearman_filter,fold_2,bull,Momentum_20,0.017990430622009567,0.9421487603305785,76,none
spearman_filter,fold_2,bull,Momentum_60,0.13766233766233768,0.33884297520661155,76,none
spearman_filter,fold_2,bull,ROC_5,0.02460697197539303,0.8884297520661157,76,none
spearman_filter,fold_2,bull,ROC_10,0.19152426520847576,0.13636363636363635,76,none
spearman_filter,fold_2,bull,ROC_20,0.026520847573479153,0.8636363636363636,76,none
spearman_filter,fold_2,bull,ROC_60,0.13356117566643882,0.359504132231405,76,none
spearman_filter,fold_2,bull,Ratio_Close_D_to_W,0.06955570745044429,0.7107438016528925,76,none
spearman_filter,fold_2,bull,Ratio_Close_D_to_M,0.22701298701298703,0.0743801652892562,76,none
spearman_filter,fold_2,bull,Ratio_Volume_D_to_W,0.22192754613807245,0.08264462809917356,76,none
spearman_filter,fold_2,bull,Spread_D,0.09651863053026584,0.5371900826446281,76,none
spearman_filter,fold_2,bull,Body_D,0.06959814625139814,0.7024793388429752,76,none
spearman_filter,fold_2,bull,Body_abs_D,0.17703954349175932,0.2066115702479339,76,none
spearman_filter,fold_2,bull,Upper_Shadow_D,0.09095134589155951,0.5785123966942148,76,none
spearman_filter,fold_2,bull,Lower_Shadow_D,0.23150483625401175,0.06611570247933884,76,none
spearman_filter,fold_2,bull,Body_to_Range_D,0.18280246069719755,0.19834710743801653,76,none
spearman_filter,fold_2,bull,Close_Position_D,0.10539986329460015,0.49586776859504134,76,none
spearman_filter,fold_2,bull,Spread_W,0.07243487530232644,0.6694214876033058,76,none
spearman_filter,fold_2,bull,Body_W,0.20542152786078402,0.11570247933884298,76,none
spearman_filter,fold_2,bull,Close_Position_W,0.08971191416672561,0.5950413223140496,76,none
spearman_filter,fold_2,bull,Spread_M,0.10598249502673181,0.48760330578512395,76,none
spearman_filter,fold_2,bull,Body_M,0.33942704809425417,0.004132231404958678,76,none
spearman_filter,fold_2,bull,Close_Position_M,0.3080124934018582,0.024793388429752067,76,none
spearman_filter,fold_2,bull,Volume_MA_5,0.13630988592174836,0.34710743801652894,76,none
spearman_filter,fold_2,bull,Volume_MA_20,0.05230348598769652,0.7603305785123967,76,none
spearman_filter,fold_2,bull,Volume_Ratio_5,0.20164046479835954,0.12396694214876033,76,none
spearman_filter,fold_2,bull,Volume_Ratio_20,0.11652768284347231,0.4380165289256198,76,none
spearman_filter,fold_2,bull,Volume_Change_1D,0.12623376623376623,0.3884297520661157,76,none
spearman_filter,fold_2,bull,Volume_Change_5D,0.16174982911825017,0.2644628099173554,76,none
spearman_filter,fold_2,bull,Volume_Change_20D,0.002050580997949419,1.0,76,none
spearman_filter,fold_2,bull,Direction_lag1,0.07117100182022246,0.6942148760330579,76,none
spearman_filter,fold_2,bull,Direction_lag2,0.11043776144517277,0.45454545454545453,76,none
spearman_filter,fold_2,bull,Direction_lag3,0.01403541845427202,0.9586776859504132,76,none
spearman_filter,fold_2,bull,Direction_lag5,0.13852347778781515,0.3305785123966942,76,none
spearman_filter,fold_2,bull,Up_Ratio_5,0.01906881632251918,0.9297520661157025,76,none
spearman_filter,fold_2,bull,Up_Ratio_10,0.11020777399378773,0.4669421487603306,76,none
spearman_filter,fold_2,bull,Up_Ratio_20,0.08773706572833012,0.6157024793388429,76,none
spearman_filter,fold_2,bull,Down_Ratio_5,0.01906881632251918,0.9297520661157025,76,none
spearman_filter,fold_2,bull,Down_Ratio_10,0.11020777399378773,0.4669421487603306,76,none
spearman_filter,fold_2,bull,Down_Ratio_20,0.08773706572833012,0.6157024793388429,76,none
spearman_filter,fold_2,bull,WMA_5,0.1589336978810663,0.2809917355371901,76,none
spearman_filter,fold_2,bull,WMA_10,0.14359535201640464,0.32231404958677684,76,none
spearman_filter,fold_2,bull,WMA_20,0.16123034859876964,0.2727272727272727,76,none
spearman_filter,fold_2,bull,WMA_60,0.07190704032809296,0.6859504132231405,76,none
spearman_filter,fold_2,bull,StochK_14,0.022146274777853726,0.9049586776859504,76,none
spearman_filter,fold_2,bull,StochD_3,0.07978127136021872,0.6363636363636364,76,none
spearman_filter,fold_2,bull,RSI_14,0.07228981544771018,0.6776859504132231,76,none
spearman_filter,fold_2,bull,MACD_12_26,0.0899794941900205,0.5867768595041323,76,none
spearman_filter,fold_2,bull,MACD_Signal_9,0.15166097060833905,0.2892561983471074,76,none
spearman_filter,fold_2,bull,MACD_Histogram,0.20907723855092278,0.09090909090909091,76,none
spearman_filter,fold_2,bull,WilliamsR_14,0.022146274777853726,0.9049586776859504,76,none
spearman_filter,fold_2,bull,CCI_20,0.06857142857142857,0.71900826446281,76,none
spearman_filter,fold_2,bull,ADX_14,0.03926179084073821,0.8099173553719008,76,none
spearman_filter,fold_2,bull,PlusDI_14,0.019330143540669857,0.9173553719008265,76,none
spearman_filter,fold_2,bull,MinusDI_14,0.07565276828434724,0.6528925619834711,76,none
spearman_filter,fold_2,bull,VMD_IMF_1,0.08683526999316474,0.628099173553719,76,none
spearman_filter,fold_2,bull,VMD_IMF_2,0.033055365686944636,0.8347107438016529,76,none
spearman_filter,fold_2,bull,VMD_IMF_3,0.05960355434039645,0.7355371900826446,76,none
spearman_filter,fold_2,bull,VMD_IMF_4,0.04817498291182502,0.7851239669421488,76,none
spearman_filter,fold_2,bull,VMD_Denoised_Close,0.1698427887901572,0.23140495867768596,76,none
spearman_filter,fold_2,bull,VMD_Noise_Energy_Ratio,0.012221462747778536,0.9669421487603306,76,none
spearman_filter,fold_2,sideway,Open_D,0.18425544540095393,0.14049586776859505,92,none
spearman_filter,fold_2,sideway,High_D,0.16213154549088513,0.2231404958677686,92,none
spearman_filter,fold_2,sideway,Low_D,0.17250347742786926,0.17355371900826447,92,none
spearman_filter,fold_2,sideway,Close_D,0.20157129591604986,0.09090909090909091,92,none
spearman_filter,fold_2,sideway,Volume_D,0.2365481196318397,0.024793388429752067,92,none
spearman_filter,fold_2,sideway,Change_pct_D,0.11172594545176458,0.4214876033057851,92,none
spearman_filter,fold_2,sideway,Open_W,0.17005512694210034,0.19008264462809918,92,none
spearman_filter,fold_2,sideway,High_W,0.1704561821646043,0.18181818181818182,92,none
spearman_filter,fold_2,sideway,Low_W,0.15785379305746147,0.24793388429752067,92,none
spearman_filter,fold_2,sideway,Close_W,0.17604010487792826,0.15702479338842976,92,none
spearman_filter,fold_2,sideway,Volume_W,0.07534439362771002,0.512396694214876,92,none
spearman_filter,fold_2,sideway,Change_pct_W,0.07318486550653501,0.5206611570247934,92,none
spearman_filter,fold_2,sideway,Open_M,0.013114784580323833,0.9504132231404959,92,none
spearman_filter,fold_2,sideway,High_M,0.09474033363297917,0.45454545454545453,92,none
spearman_filter,fold_2,sideway,Low_M,0.04332229787907921,0.7520661157024794,92,none
spearman_filter,fold_2,sideway,Close_M,0.09455386750150536,0.4628099173553719,92,none
spearman_filter,fold_2,sideway,Volume_M,0.127760377748131,0.371900826446281,92,none
spearman_filter,fold_2,sideway,Change_pct_M,0.019252628074669705,0.8512396694214877,92,none
spearman_filter,fold_2,sideway,Close_D_lag1,0.20313487354160564,0.08264462809917356,92,none
spearman_filter,fold_2,sideway,Close_D_lag2,0.1521816192222924,0.256198347107438,92,none
spearman_filter,fold_2,sideway,Close_D_lag3,0.16534377263690028,0.21487603305785125,92,none
spearman_filter,fold_2,sideway,Close_D_lag5,0.18577500010873998,0.1322314049586777,92,none
spearman_filter,fold_2,sideway,Close_D_lag10,0.13209931723255705,0.34710743801652894,92,none
spearman_filter,fold_2,sideway,Close_D_lag20,0.13041937025106728,0.36363636363636365,92,none
spearman_filter,fold_2,sideway,Close_D_lag60,0.2770217160118983,0.0,92,none
spearman_filter,fold_2,sideway,Change_pct_D_lag1,0.09400576475579954,0.47107438016528924,92,none
spearman_filter,fold_2,sideway,Change_pct_D_lag2,0.013949258649890472,0.9421487603305785,92,none
spearman_filter,fold_2,sideway,Change_pct_D_lag3,0.07289037562934304,0.5289256198347108,92,none
spearman_filter,fold_2,sideway,Change_pct_D_lag5,0.02432229356123093,0.8181818181818182,92,none
spearman_filter,fold_2,sideway,Change_pct_D_lag10,0.014850836599453372,0.9338842975206612,92,none
spearman_filter,fold_2,sideway,Change_pct_D_lag20,0.05218195491226065,0.71900826446281,92,none
spearman_filter,fold_2,sideway,Volume_D_lag1,0.1478780990601219,0.2644628099173554,92,none
spearman_filter,fold_2,sideway,Volume_D_lag2,0.26575868907323213,0.008264462809917356,92,none
spearman_filter,fold_2,sideway,Volume_D_lag3,0.14366808572523,0.2892561983471074,92,none
spearman_filter,fold_2,sideway,Volume_D_lag5,0.07019923788433254,0.5454545454545454,92,none
spearman_filter,fold_2,sideway,Volume_D_lag10,0.20856952530508058,0.0743801652892562,92,none
spearman_filter,fold_2,sideway,Volume_D_lag20,0.03488219767280751,0.7933884297520661,92,none
spearman_filter,fold_2,sideway,Close_W_lag1,0.16798231515703343,0.19834710743801653,92,none
spearman_filter,fold_2,sideway,Close_W_lag2,0.1437766325536476,0.2809917355371901,92,none
spearman_filter,fold_2,sideway,Close_W_lag4,0.1448580613282475,0.2727272727272727,92,none
spearman_filter,fold_2,sideway,Close_M_lag1,0.06367884155785372,0.6115702479338843,92,none
spearman_filter,fold_2,sideway,Close_M_lag3,0.019163723382181985,0.859504132231405,92,none
spearman_filter,fold_2,sideway,Return_1D,0.11244856125641538,0.4132231404958678,92,none
spearman_filter,fold_2,sideway,Return_3D,0.025522864232541652,0.8099173553719008,92,none
spearman_filter,fold_2,sideway,Return_5D,0.06078633848619823,0.6322314049586777,92,none
spearman_filter,fold_2,sideway,Return_10D,0.018510241511644036,0.8801652892561983,92,none
spearman_filter,fold_2,sideway,Return_20D,0.06858499144614151,0.5578512396694215,92,none
spearman_filter,fold_2,sideway,Return_60D,0.13633771558035232,0.30991735537190085,92,none
spearman_filter,fold_2,sideway,SMA_5,0.19652297211904501,0.10743801652892562,92,none
spearman_filter,fold_2,sideway,SMA_10,0.1821278300941695,0.1487603305785124,92,none
spearman_filter,fold_2,sideway,SMA_20,0.21976480742259144,0.05785123966942149,92,none
spearman_filter,fold_2,sideway,SMA_60,0.22193794984818827,0.049586776859504134,92,none
spearman_filter,fold_2,sideway,Close_to_SMA_5,0.052741087804201406,0.7107438016528925,92,none
spearman_filter,fold_2,sideway,Close_to_SMA_10,0.04710016491222662,0.7355371900826446,92,none
spearman_filter,fold_2,sideway,Close_to_SMA_20,0.04105852072191483,0.7603305785123967,92,none
spearman_filter,fold_2,sideway,Close_to_SMA_60,0.03678929765886287,0.7768595041322314,92,none
spearman_filter,fold_2,sideway,Volatility_5,0.008430559622705485,0.9752066115702479,92,none
spearman_filter,fold_2,sideway,Volatility_10,0.056517115423146275,0.6859504132231405,92,none
spearman_filter,fold_2,sideway,Volatility_20,0.020221013208390485,0.8264462809917356,92,none
spearman_filter,fold_2,sideway,Volatility_60,0.010742413266957445,0.9669421487603306,92,none
spearman_filter,fold_2,sideway,Momentum_5,0.0573033664576116,0.6611570247933884,92,none
spearman_filter,fold_2,sideway,Momentum_10,0.01669158331149916,0.8925619834710744,92,none
spearman_filter,fold_2,sideway,Momentum_20,0.06596489064932262,0.5950413223140496,92,none
spearman_filter,fold_2,sideway,Momentum_60,0.13475024274463263,0.32231404958677684,92,none
spearman_filter,fold_2,sideway,ROC_5,0.06078633848619823,0.6322314049586777,92,none
spearman_filter,fold_2,sideway,ROC_10,0.018510241511644036,0.8801652892561983,92,none
spearman_filter,fold_2,sideway,ROC_20,0.06858499144614151,0.5578512396694215,92,none
spearman_filter,fold_2,sideway,ROC_60,0.13633771558035232,0.30991735537190085,92,none
spearman_filter,fold_2,sideway,Ratio_Close_D_to_W,0.02020560085076214,0.8347107438016529,92,none
spearman_filter,fold_2,sideway,Ratio_Close_D_to_M,0.012761432116270826,0.9586776859504132,92,none
spearman_filter,fold_2,sideway,Ratio_Volume_D_to_W,0.17490848842657067,0.1652892561983471,92,none
spearman_filter,fold_2,sideway,Spread_D,0.04033460615460841,0.768595041322314,92,none
spearman_filter,fold_2,sideway,Body_D,0.06433167649403057,0.6033057851239669,92,none
spearman_filter,fold_2,sideway,Body_abs_D,0.04357928077656266,0.743801652892562,92,none
spearman_filter,fold_2,sideway,Upper_Shadow_D,0.2313232409089579,0.03305785123966942,92,none
spearman_filter,fold_2,sideway,Lower_Shadow_D,0.10930570380148369,0.4297520661157025,92,none
spearman_filter,fold_2,sideway,Body_to_Range_D,0.05445185950094786,0.7024793388429752,92,none
spearman_filter,fold_2,sideway,Close_Position_D,0.018712044199963574,0.8677685950413223,92,none
spearman_filter,fold_2,sideway,Spread_W,0.030225681096017566,0.8016528925619835,92,none
spearman_filter,fold_2,sideway,Body_W,0.015124409448657934,0.9090909090909091,92,none
spearman_filter,fold_2,sideway,Close_Position_W,0.09616841479618347,0.4380165289256198,92,none
spearman_filter,fold_2,sideway,Spread_M,0.00522105168126636,0.9834710743801653,92,none
spearman_filter,fold_2,sideway,Body_M,0.02015388104345973,0.8429752066115702,92,none
spearman_filter,fold_2,sideway,Close_Position_M,0.08569672625649995,0.49586776859504134,92,none
spearman_filter,fold_2,sideway,Volume_MA_5,0.2278366881686103,0.04132231404958678,92,none
spearman_filter,fold_2,sideway,Volume_MA_20,0.19401075782562455,0.12396694214876033,92,none
spearman_filter,fold_2,sideway,Volume_Ratio_5,0.07117426752770371,0.5371900826446281,92,none
spearman_filter,fold_2,sideway,Volume_Ratio_20,0.1327466362529476,0.3305785123966942,92,none
spearman_filter,fold_2,sideway,Volume_Change_1D,0.09102538415301388,0.4793388429752066,92,none
spearman_filter,fold_2,sideway,Volume_Change_5D,0.11788957773917999,0.3884297520661157,92,none
spearman_filter,fold_2,sideway,Volume_Change_20D,0.12436231370312716,0.38016528925619836,92,none
spearman_filter,fold_2,sideway,Direction_lag1,0.13223480934477266,0.33884297520661155,92,none
spearman_filter,fold_2,sideway,Direction_lag2,0.004092989450207143,1.0,92,none
spearman_filter,fold_2,sideway,Direction_lag3,0.09586660715716251,0.4462809917355372,92,none
spearman_filter,fold_2,sideway,Direction_lag5,0.08392611738600123,0.5041322314049587,92,none
spearman_filter,fold_2,sideway,Up_Ratio_5,0.059064729187747425,0.6487603305785123,92,none
spearman_filter,fold_2,sideway,Up_Ratio_10,0.05654893975811915,0.6735537190082644,92,none
spearman_filter,fold_2,sideway,Up_Ratio_20,0.11667936296267942,0.40082644628099173,92,none
spearman_filter,fold_2,sideway,Down_Ratio_5,0.059064729187747425,0.6487603305785123,92,none
spearman_filter,fold_2,sideway,Down_Ratio_10,0.05654893975811915,0.6735537190082644,92,none
spearman_filter,fold_2,sideway,Down_Ratio_20,0.11667936296267942,0.40082644628099173,92,none
spearman_filter,fold_2,sideway,WMA_5,0.19827998088867654,0.09917355371900827,92,none
spearman_filter,fold_2,sideway,WMA_10,0.1946734892036435,0.11570247933884298,92,none
spearman_filter,fold_2,sideway,WMA_20,0.21326079250342925,0.06611570247933884,92,none
spearman_filter,fold_2,sideway,WMA_60,0.14284173049951449,0.2975206611570248,92,none
spearman_filter,fold_2,sideway,StochK_14,0.06645808609342971,0.5826446280991735,92,none
spearman_filter,fold_2,sideway,StochD_3,0.015551068847001526,0.9008264462809917,92,none
spearman_filter,fold_2,sideway,RSI_14,0.014980811614752709,0.9256198347107438,92,none
spearman_filter,fold_2,sideway,MACD_12_26,0.15825408812786093,0.2396694214876033,92,none
spearman_filter,fold_2,sideway,MACD_Signal_9,0.16101290014333494,0.23140495867768596,92,none
spearman_filter,fold_2,sideway,MACD_Histogram,0.03591079327404713,0.7851239669421488,92,none
spearman_filter,fold_2,sideway,WilliamsR_14,0.06645808609342971,0.5826446280991735,92,none
spearman_filter,fold_2,sideway,CCI_20,0.061556956367615545,0.6198347107438017,92,none
spearman_filter,fold_2,sideway,ADX_14,0.055885208760384074,0.6942148760330579,92,none
spearman_filter,fold_2,sideway,PlusDI_14,0.13055808146972242,0.35537190082644626,92,none
spearman_filter,fold_2,sideway,MinusDI_14,0.04817902994621088,0.7272727272727273,92,none
spearman_filter,fold_2,sideway,VMD_IMF_1,0.16571366921998057,0.2066115702479339,92,none
spearman_filter,fold_2,sideway,VMD_IMF_2,0.015042461045266095,0.9173553719008265,92,none
spearman_filter,fold_2,sideway,VMD_IMF_3,0.0051323150902393535,0.9917355371900827,92,none
spearman_filter,fold_2,sideway,VMD_IMF_4,0.06761401291555569,0.5702479338842975,92,none
spearman_filter,fold_2,sideway,VMD_Denoised_Close,0.240479016075089,0.01652892561983471,92,none
spearman_filter,fold_2,sideway,VMD_Noise_Energy_Ratio,0.09059383813942018,0.48760330578512395,92,none
spearman_filter,fold_2,bear,Open_D,0.36477951635846373,0.049586776859504134,75,none
spearman_filter,fold_2,bear,High_D,0.38905247589250386,0.01652892561983471,75,none
spearman_filter,fold_2,bear,Low_D,0.3759512937975497,0.04132231404958678,75,none
spearman_filter,fold_2,bear,Close_D,0.39700422485133047,0.0,75,none
spearman_filter,fold_2,bear,Volume_D,0.02975030301798548,0.8264462809917356,75,none
spearman_filter,fold_2,bear,Change_pct_D,0.07925059760184182,0.5867768595041323,75,none
spearman_filter,fold_2,bear,Open_W,0.2970970267364439,0.1487603305785124,75,none
spearman_filter,fold_2,bear,High_W,0.30020262020700467,0.14049586776859505,75,none
spearman_filter,fold_2,bear,Low_W,0.28860650513803005,0.15702479338842976,75,none
spearman_filter,fold_2,bear,Close_W,0.3186937226142885,0.10743801652892562,75,none
spearman_filter,fold_2,bear,Volume_W,0.024289159941771127,0.8677685950413223,75,none
spearman_filter,fold_2,bear,Change_pct_W,0.0010406147405479739,1.0,75,none
spearman_filter,fold_2,bear,Open_M,0.06986459529055203,0.6528925619834711,75,none
spearman_filter,fold_2,bear,High_M,0.08707005532479246,0.5206611570247934,75,none
spearman_filter,fold_2,bear,Low_M,0.15337190384057756,0.35537190082644626,75,none
spearman_filter,fold_2,bear,Close_M,0.156268445933884,0.33884297520661155,75,none
spearman_filter,fold_2,bear,Volume_M,0.017668906769169462,0.8925619834710744,75,none
spearman_filter,fold_2,bear,Change_pct_M,0.03803159768511394,0.8016528925619835,75,none
spearman_filter,fold_2,bear,Close_D_lag1,0.332012774174602,0.08264462809917356,75,none
spearman_filter,fold_2,bear,Close_D_lag2,0.3799227580400716,0.024793388429752067,75,none
spearman_filter,fold_2,bear,Close_D_lag3,0.2670753999626458,0.19008264462809918,75,none
spearman_filter,fold_2,bear,Close_D_lag5,0.32549306894897917,0.09090909090909091,75,none
spearman_filter,fold_2,bear,Close_D_lag10,0.273172119487909,0.17355371900826447,75,none
spearman_filter,fold_2,bear,Close_D_lag20,0.13402560455192034,0.4214876033057851,75,none
spearman_filter,fold_2,bear,Close_D_lag60,0.04031294452347084,0.7768595041322314,75,none
spearman_filter,fold_2,bear,Change_pct_D_lag1,0.0373273397497685,0.8181818181818182,75,none
spearman_filter,fold_2,bear,Change_pct_D_lag2,0.0628240972562439,0.7024793388429752,75,none
spearman_filter,fold_2,bear,Change_pct_D_lag3,0.12492175577405479,0.4297520661157025,75,none
spearman_filter,fold_2,bear,Change_pct_D_lag5,0.12211829212022926,0.4380165289256198,75,none
spearman_filter,fold_2,bear,Change_pct_D_lag10,0.06299347050141287,0.6942148760330579,75,none
spearman_filter,fold_2,bear,Change_pct_D_lag20,0.028353357298843772,0.8347107438016529,75,none
spearman_filter,fold_2,bear,Volume_D_lag1,0.053780652914739754,0.7272727272727273,75,none
spearman_filter,fold_2,bear,Volume_D_lag2,0.08415676243139832,0.5537190082644629,75,none
spearman_filter,fold_2,bear,Volume_D_lag3,0.08469620922662092,0.5454545454545454,75,none
spearman_filter,fold_2,bear,Volume_D_lag5,0.10726099804459854,0.4793388429752066,75,none
spearman_filter,fold_2,bear,Volume_D_lag10,0.15860504380497997,0.3305785123966942,75,none
spearman_filter,fold_2,bear,Volume_D_lag20,0.052337698588472925,0.743801652892562,75,none
spearman_filter,fold_2,bear,Close_W_lag1,0.30061345767834413,0.1322314049586777,75,none
spearman_filter,fold_2,bear,Close_W_lag2,0.3189360122536406,0.09917355371900827,75,none
spearman_filter,fold_2,bear,Close_W_lag4,0.2726233037617867,0.18181818181818182,75,none
spearman_filter,fold_2,bear,Close_M_lag1,0.18660420138615574,0.2727272727272727,75,none
spearman_filter,fold_2,bear,Close_M_lag3,0.16454433487675638,0.3140495867768595,75,none
spearman_filter,fold_2,bear,Return_1D,0.07982930298719772,0.5785123966942148,75,none
spearman_filter,fold_2,bear,Return_3D,0.00352773826458037,0.9752066115702479,75,none
spearman_filter,fold_2,bear,Return_5D,0.15086770981507822,0.4090909090909091,75,none
spearman_filter,fold_2,bear,Return_10D,0.001678520625889047,0.987603305785124,75,none
spearman_filter,fold_2,bear,Return_20D,0.16887624466571835,0.29338842975206614,75,none
spearman_filter,fold_2,bear,Return_60D,0.2224466571834993,0.25206611570247933,75,none
spearman_filter,fold_2,bear,SMA_5,0.3497581792318634,0.06611570247933884,75,none
spearman_filter,fold_2,bear,SMA_10,0.3150520274050341,0.11570247933884298,75,none
spearman_filter,fold_2,bear,SMA_20,0.3049217638691323,0.12396694214876033,75,none
spearman_filter,fold_2,bear,SMA_60,0.22503556187766713,0.23140495867768596,75,none
spearman_filter,fold_2,bear,Close_to_SMA_5,0.03931721194879089,0.7933884297520661,75,none
spearman_filter,fold_2,bear,Close_to_SMA_10,0.06534850640113798,0.6611570247933884,75,none
spearman_filter,fold_2,bear,Close_to_SMA_20,0.0732574679943101,0.6198347107438017,75,none
spearman_filter,fold_2,bear,Close_to_SMA_60,0.2839829302987198,0.1652892561983471,75,none
spearman_filter,fold_2,bear,Volatility_5,0.1000284495021337,0.49586776859504134,75,none
spearman_filter,fold_2,bear,Volatility_10,0.10463726884779516,0.48760330578512395,75,none
spearman_filter,fold_2,bear,Volatility_20,0.16503556187766713,0.30578512396694213,75,none
spearman_filter,fold_2,bear,Volatility_60,0.1780085348506401,0.2809917355371901,75,none
spearman_filter,fold_2,bear,Momentum_5,0.15226173541963015,0.38016528925619836,75,none
spearman_filter,fold_2,bear,Momentum_10,0.0042958748221906115,0.9586776859504132,75,none
spearman_filter,fold_2,bear,Momentum_20,0.15334281650071124,0.36363636363636365,75,none
spearman_filter,fold_2,bear,Momentum_60,0.22257626299469788,0.2396694214876033,75,none
spearman_filter,fold_2,bear,ROC_5,0.15086770981507822,0.4090909090909091,75,none
spearman_filter,fold_2,bear,ROC_10,0.001678520625889047,0.987603305785124,75,none
spearman_filter,fold_2,bear,ROC_20,0.16887624466571835,0.29338842975206614,75,none
spearman_filter,fold_2,bear,ROC_60,0.2224466571834993,0.25206611570247933,75,none
spearman_filter,fold_2,bear,Ratio_Close_D_to_W,0.012660028449502134,0.9173553719008265,75,none
spearman_filter,fold_2,bear,Ratio_Close_D_to_M,0.15314366998577525,0.371900826446281,75,none
spearman_filter,fold_2,bear,Ratio_Volume_D_to_W,0.018193586014585452,0.8760330578512396,75,none
spearman_filter,fold_2,bear,Spread_D,0.07917609070631358,0.5950413223140496,75,none
