regime,feature,consensus_normalized_rank,normalized_rank_std,contributing_cells,consensus_rank,selection_fold
sideway,ADX_14,0.4033057851239669,0.3005697751623372,5,44,fold_1
sideway,Volume_MA_20,0.41487603305785126,0.14544045761979793,5,45,fold_1
sideway,MinusDI_14,0.4198347107438017,0.14139237546111041,5,46,fold_1
sideway,Return_60D,0.4314049586776859,0.2129923794536978,5,47,fold_1
sideway,Body_M,0.4380165289256198,0.27216320330702665,5,48,fold_1
sideway,PlusDI_14,0.43966942148760335,0.05207267438685412,5,49,fold_1
sideway,Volume_Change_1D,0.46280991735537186,0.15103856927683526,5,50,fold_1
sideway,Up_Ratio_5,0.4743801652892562,0.27339012860855033,5,51,fold_1
sideway,Direction_lag3,0.4826446280991735,0.23063626753793884,5,52,fold_1
sideway,VMD_Noise_Energy_Ratio,0.487603305785124,0.19178184108879817,5,53,fold_1
sideway,RSI_14,0.4909090909090909,0.19254602140064087,5,54,fold_1
sideway,Close_Position_D,0.49256198347107444,0.17113625263530294,5,55,fold_1
sideway,Volume_Ratio_20,0.5008264462809917,0.11158555144509186,5,56,fold_1
sideway,Down_Ratio_10,0.5024793388429752,0.22140432627108064,5,57,fold_1
sideway,Close_Position_M,0.5074380165289256,0.20002731867243995,5,58,fold_1
sideway,Up_Ratio_20,0.5256198347107438,0.19245731912413144,5,59,fold_1
sideway,Close_to_SMA_60,0.5322314049586777,0.15828118505618663,5,60,fold_1
sideway,Change_pct_M,0.543801652892562,0.23378352529276514,5,61,fold_1
sideway,Volatility_5,0.543801652892562,0.17786844366697,5,62,fold_1
sideway,Body_abs_D,0.5537190082644627,0.15626173885280198,5,63,fold_1
sideway,StochD_3,0.5702479338842975,0.2541238324218479,5,64,fold_1
sideway,Body_W,0.5735537190082645,0.21026521577707766,5,65,fold_1
sideway,Volatility_60,0.5752066115702479,0.21940553396423298,5,66,fold_1
sideway,ROC_20,0.575206611570248,0.17576318893944246,5,67,fold_1
sideway,VMD_IMF_4,0.575206611570248,0.12930649398749058,5,68,fold_1
sideway,Volume_D_lag5,0.575206611570248,0.1374984088799036,5,69,fold_1
sideway,Volatility_10,0.5818181818181818,0.18669273319355403,5,70,fold_1
sideway,MACD_Signal_9,0.5900826446280991,0.19562526397197505,5,71,fold_1
sideway,Down_Ratio_20,0.6,0.1913896852268396,5,72,fold_1
sideway,Return_20D,0.6082644628099174,0.06729323301098278,5,73,fold_1
sideway,Up_Ratio_10,0.6115702479338843,0.170576590417771,5,74,fold_1
sideway,Volume_Change_5D,0.6181818181818182,0.15869059864815604,5,75,fold_1
sideway,CCI_20,0.6247933884297521,0.22539418983206724,5,76,fold_1
sideway,Change_pct_D_lag5,0.6297520661157024,0.17863479122124026,5,77,fold_1
sideway,VMD_IMF_2,0.6446280991735538,0.21191539512327418,5,78,fold_1
sideway,Momentum_20,0.6545454545454545,0.22362970554430037,5,79,fold_1
sideway,Change_pct_D_lag10,0.656198347107438,0.17203189535946095,5,80,fold_1
sideway,Spread_M,0.656198347107438,0.25974616286090096,5,81,fold_1
sideway,Upper_Shadow_D,0.6661157024793388,0.2035810808291195,5,82,fold_1
sideway,Volume_Ratio_5,0.6661157024793388,0.2587582057238725,5,83,fold_1
sideway,Change_pct_D,0.6892561983471074,0.19527580805883743,5,84,fold_1
sideway,Return_5D,0.7074380165289256,0.08358963840324152,5,85,fold_1
sideway,Volatility_20,0.7074380165289257,0.16042427184860733,5,86,fold_1
sideway,Spread_W,0.7090909090909091,0.15119676038549543,5,87,fold_1
sideway,Volume_MA_5,0.7090909090909091,0.2223278744664514,5,88,fold_1
sideway,Change_pct_D_lag2,0.7173553719008264,0.09412058497525908,5,89,fold_1
sideway,MACD_12_26,0.7173553719008264,0.18822302709760627,5,90,fold_1
sideway,Volume_M,0.7206611570247934,0.24567844645107004,5,91,fold_1
sideway,ROC_60,0.7223140495867769,0.08025470007477829,5,92,fold_1
sideway,Momentum_5,0.7305785123966941,0.20715630668793886,5,93,fold_1
sideway,Volume_D_lag2,0.7322314049586777,0.055624193951946614,5,94,fold_1
sideway,Volume_W,0.7322314049586777,0.2075680340621567,5,95,fold_1
sideway,MACD_Histogram,0.7338842975206612,0.2035643051642376,5,96,fold_1
sideway,Close_to_SMA_10,0.7371900826446282,0.17564657064355185,5,97,fold_1
sideway,Volume_D_lag1,0.7404958677685951,0.17731077054272307,5,98,fold_1
sideway,Ratio_Close_D_to_W,0.743801652892562,0.25772671288450705,5,99,fold_1
sideway,Change_pct_D_lag3,0.7454545454545455,0.15465811070514468,5,100,fold_1
sideway,Volume_D_lag10,0.7454545454545455,0.15674180676986466,5,101,fold_1
sideway,ROC_10,0.7537190082644628,0.15355007157016318,5,102,fold_1
sideway,Volume_D_lag3,0.7537190082644628,0.23283208102047634,5,103,fold_1
sideway,Close_to_SMA_20,0.7586776859504132,0.2182976151514739,5,104,fold_1
sideway,Ratio_Close_D_to_M,0.7636363636363637,0.1613793761701604,5,105,fold_1
sideway,Return_10D,0.7735537190082644,0.21396820304222938,5,106,fold_1
sideway,Return_1D,0.7801652892561983,0.08560802752118053,5,107,fold_1
sideway,Volume_D,0.7834710743801653,0.11262131177592175,5,108,fold_1
sideway,Return_3D,0.7983471074380166,0.10816663298080263,5,109,fold_1
sideway,VMD_IMF_3,0.8,0.15901307530393505,5,110,fold_1
sideway,Change_pct_W,0.8066115702479338,0.13524459447488685,5,111,fold_1
sideway,ROC_5,0.8231404958677686,0.10098213153127888,5,112,fold_1
sideway,Spread_D,0.824793388429752,0.1142769323467346,5,113,fold_1
sideway,Close_to_SMA_5,0.8330578512396695,0.16900775929929152,5,114,fold_1
sideway,Change_pct_D_lag20,0.8413223140495868,0.047976612475041286,5,115,fold_1
sideway,Momentum_10,0.849586776859504,0.11155494232328565,5,116,fold_1
sideway,Change_pct_D_lag1,0.8545454545454545,0.15935633112767542,5,117,fold_1
sideway,Volume_D_lag20,0.8545454545454545,0.12811250263897997,5,118,fold_1
sideway,Ratio_Volume_D_to_W,0.8661157024793388,0.11635001798597067,5,119,fold_1
sideway,Volume_Change_20D,0.8776859504132231,0.09265786061602617,5,120,fold_1
sideway,Lower_Shadow_D,0.9438016528925621,0.07606000241218869,5,121,fold_1
sideway,Body_D,0.9504132231404959,0.040063469896002714,5,122,fold_1
bear,Close_D,0.0,0.0,5,1,fold_2
bear,Close_D_lag1,0.0628099173553719,0.042383079024654824,5,2,fold_2
bear,SMA_60,0.06446280991735538,0.05647718863890872,5,3,fold_2
bear,WMA_60,0.12892561983471076,0.22064722771524287,5,4,fold_2
bear,WilliamsR_14,0.1322314049586777,0.060449334042676835,5,5,fold_2
bear,WMA_5,0.13719008264462812,0.11370771614125748,5,6,fold_2
bear,SMA_5,0.143801652892562,0.13861157418996234,5,7,fold_2
bear,StochK_14,0.14545454545454545,0.12098338046390283,5,8,fold_2
bear,VMD_Denoised_Close,0.15206611570247935,0.08969893257001743,5,9,fold_2
bear,WMA_10,0.15206611570247935,0.1633773724714257,5,10,fold_2
bear,Close_D_lag60,0.16033057851239668,0.08235486392299579,5,11,fold_2
bear,Low_D,0.16198347107438016,0.09379346088668501,5,12,fold_2
bear,Close_D_lag20,0.16363636363636364,0.13471327888909068,5,13,fold_2
bear,Close_W_lag2,0.18512396694214878,0.10098213153127886,5,14,fold_2
bear,Low_W,0.19008264462809918,0.09109672597127522,5,15,fold_2
bear,Close_M_lag1,0.1950413223140496,0.12112443610288437,5,16,fold_2
bear,StochD_3,0.19834710743801653,0.06840060064978036,5,17,fold_2
bear,Low_M,0.20330578512396694,0.10942223664570966,5,18,fold_2
bear,Close_W_lag4,0.20495867768595044,0.1767126910532773,5,19,fold_2
bear,Close_D_lag2,0.21983471074380168,0.10249266775489253,5,20,fold_2
bear,Close_D_lag5,0.22975206611570248,0.07978524552824574,5,21,fold_2
bear,Open_W,0.23140495867768593,0.19231531038380326,5,22,fold_2
bear,Direction_lag5,0.2330578512396694,0.10328925487582144,5,23,fold_2
bear,High_M,0.23305785123966943,0.1554290382015618,5,24,fold_2
bear,SMA_10,0.24132231404958676,0.274437413125664,5,25,fold_2
bear,Direction_lag1,0.24628099173553716,0.15922769690965016,5,26,fold_2
bear,Direction_lag2,0.24628099173553722,0.16860314354214825,5,27,fold_2
bear,High_W,0.24793388429752067,0.17007533576245187,5,28,fold_2
bear,Close_W_lag1,0.2528925619834711,0.35798577434047324,5,29,fold_2
bear,WMA_20,0.25950413223140495,0.1700351715546035,5,30,fold_2
bear,SMA_20,0.2628099173553719,0.26182830350249026,5,31,fold_2
bear,High_D,0.2644628099173553,0.22321700555486784,5,32,fold_2
bear,Close_D_lag10,0.26611570247933886,0.1416337007356375,5,33,fold_2
bear,Close_D_lag3,0.27272727272727276,0.2192809778747372,5,34,fold_2
bear,VMD_IMF_1,0.28264462809917357,0.15761091133429697,5,35,fold_2
bear,Close_M,0.29256198347107437,0.32398380796037335,5,36,fold_2
bear,PlusDI_14,0.30413223140495865,0.13254095997837656,5,37,fold_2
bear,Up_Ratio_20,0.3041322314049587,0.15209755334394748,5,38,fold_2
bear,Body_to_Range_D,0.32066115702479336,0.11292413918939508,5,39,fold_2
bear,Close_M_lag3,0.3239669421487603,0.17329772541035315,5,40,fold_2
bear,Direction_lag3,0.32561983471074385,0.1289097256572683,5,41,fold_2
bear,Down_Ratio_10,0.33884297520661155,0.12749792248381414,5,42,fold_2
bear,RSI_14,0.3487603305785124,0.12374636022641185,5,43,fold_2
bear,MinusDI_14,0.35041322314049583,0.07405807212304084,5,44,fold_2
bear,Close_W,0.35206611570247937,0.27624824590925345,5,45,fold_2
bear,Down_Ratio_5,0.36528925619834707,0.1953457492530782,5,46,fold_2
bear,Open_D,0.38347107438016526,0.3325149893681451,5,47,fold_2
bear,Close_Position_D,0.39173553719008264,0.14273854200439368,5,48,fold_2
bear,Down_Ratio_20,0.3950413223140496,0.2059825134502397,5,49,fold_2
bear,ADX_14,0.3983471074380165,0.17191274593132008,5,50,fold_2
bear,Volatility_60,0.41652892561983473,0.1953632306392381,5,51,fold_2
bear,Open_M,0.41818181818181815,0.32884878042643195,5,52,fold_2
bear,Up_Ratio_5,0.42809917355371907,0.3156440601913853,5,53,fold_2
bear,Up_Ratio_10,0.4413223140495868,0.19439941997174107,5,54,fold_2
bear,Close_Position_M,0.4429752066115702,0.10577220995554484,5,55,fold_2
bear,VMD_Noise_Energy_Ratio,0.44958677685950416,0.15312691442944595,5,56,fold_2
bear,Body_M,0.4776859504132231,0.05677872409030637,5,57,fold_2
bear,Volatility_5,0.4991735537190083,0.1807443873820466,5,58,fold_2
bear,Close_Position_W,0.5008264462809917,0.20206569318348902,5,59,fold_2
bear,Return_60D,0.5256198347107438,0.22645231336599217,5,60,fold_2
bear,Momentum_60,0.5322314049586777,0.21139907848554254,5,61,fold_2
bear,Return_20D,0.5338842975206612,0.1335931943951087,5,62,fold_2
bear,Close_to_SMA_60,0.5371900826446281,0.09830890292041586,5,63,fold_2
bear,Momentum_20,0.540495867768595,0.2058332447305229,5,64,fold_2
bear,Volatility_20,0.540495867768595,0.21091388372491524,5,65,fold_2
bear,Spread_M,0.5454545454545454,0.2255002256139215,5,66,fold_2
bear,Volume_Change_1D,0.568595041322314,0.22771557156091932,5,67,fold_2
bear,Volatility_10,0.578512396694215,0.24200909858423675,5,68,fold_2
bear,Body_abs_D,0.5867768595041323,0.16300068531666134,5,69,fold_2
bear,Change_pct_M,0.5900826446280992,0.22862856282426497,5,70,fold_2
bear,Volume_Change_5D,0.6066115702479339,0.1481391991367569,5,71,fold_2
bear,Change_pct_D_lag5,0.6099173553719008,0.15040414103903899,5,72,fold_2
bear,CCI_20,0.6165289256198347,0.2435283522084217,5,73,fold_2
bear,MACD_12_26,0.6347107438016529,0.195083340480272,5,74,fold_2
bear,Momentum_10,0.6429752066115701,0.24253065533255766,5,75,fold_2
bear,Volume_MA_5,0.6462809917355372,0.2255305123947463,5,76,fold_2
bear,Close_to_SMA_20,0.6578512396694215,0.17488665624125777,5,77,fold_2
bear,VMD_IMF_3,0.6595041322314049,0.14187461552232886,5,78,fold_2
bear,Change_pct_D,0.6628099173553719,0.1794930212837546,5,79,fold_2
bear,MACD_Signal_9,0.6661157024793388,0.1308815398005233,5,80,fold_2
bear,ROC_20,0.6661157024793388,0.20079413405326396,5,81,fold_2
bear,Volume_Ratio_20,0.6694214876033058,0.04924122019757433,5,82,fold_2
bear,Volume_W,0.6727272727272727,0.2555042584063785,5,83,fold_2
bear,Volume_Ratio_5,0.684297520661157,0.21403203603978374,5,84,fold_2
bear,Change_pct_D_lag2,0.6892561983471074,0.10081289707092167,5,85,fold_2
bear,Close_to_SMA_5,0.6909090909090909,0.16053067517120867,5,86,fold_2
bear,VMD_IMF_2,0.6925619834710744,0.14707493372907496,5,87,fold_2
bear,MACD_Histogram,0.6942148760330579,0.15853988506818903,5,88,fold_2
bear,Volume_D_lag1,0.7041322314049587,0.16829904335435034,5,89,fold_2
bear,ROC_60,0.7057851239669422,0.1376225385511887,5,90,fold_2
bear,Momentum_5,0.7173553719008264,0.2702997397712429,5,91,fold_2
bear,Volume_MA_20,0.7256198347107439,0.13343972714813002,5,92,fold_2
bear,ROC_10,0.7289256198347107,0.2346583575573902,5,93,fold_2
bear,Body_W,0.7388429752066117,0.07565482638906318,5,94,fold_2
bear,Ratio_Close_D_to_M,0.7388429752066117,0.20649583535374594,5,95,fold_2
bear,Return_10D,0.7454545454545455,0.123884269954071,5,96,fold_2
bear,Volume_D_lag3,0.7487603305785124,0.15730727093137342,5,97,fold_2
bear,Volume_D_lag2,0.7537190082644628,0.1191057910763894,5,98,fold_2
bear,ROC_5,0.7586776859504132,0.06698804670796511,5,99,fold_2
bear,VMD_IMF_4,0.7619834710743801,0.22408736965398116,5,100,fold_2
bear,Volume_D,0.768595041322314,0.13080323794499515,5,101,fold_2
bear,Volume_D_lag5,0.771900826446281,0.16389911286980235,5,102,fold_2
bear,Change_pct_D_lag10,0.7735537190082644,0.22211272336590504,5,103,fold_2
bear,Change_pct_D_lag1,0.7768595041322314,0.12230288088387387,5,104,fold_2
bear,Close_to_SMA_10,0.7768595041322314,0.161738725543644,5,105,fold_2
bear,Spread_D,0.7768595041322314,0.10003073088355542,5,106,fold_2
bear,Spread_W,0.7851239669421488,0.14609644239391478,5,107,fold_2
bear,Upper_Shadow_D,0.7966942148760331,0.18196838273749272,5,108,fold_2
bear,Return_1D,0.8066115702479338,0.10973389275008064,5,109,fold_2
bear,Return_3D,0.8082644628099173,0.14834653191720584,5,110,fold_2
bear,Change_pct_D_lag3,0.8082644628099175,0.17901673476446028,5,111,fold_2
bear,Volume_M,0.8165289256198347,0.1505176279193218,5,112,fold_2
bear,Ratio_Volume_D_to_W,0.8314049586776859,0.1358744041330738,5,113,fold_2
bear,Ratio_Close_D_to_W,0.8363636363636363,0.2028921411855393,5,114,fold_2
bear,Change_pct_D_lag20,0.8446280991735537,0.1032892548758214,5,115,fold_2
bear,Return_5D,0.8512396694214877,0.10189114054494174,5,116,fold_2
bear,Body_D,0.8545454545454545,0.17644192612738027,5,117,fold_2
bear,Volume_Change_20D,0.8826446280991735,0.0843623150755362,5,118,fold_2
bear,Volume_D_lag20,0.884297520661157,0.1493331487569641,5,119,fold_2
bear,Change_pct_W,0.8892561983471075,0.03723596802006219,5,120,fold_2
bear,Volume_D_lag10,0.9140495867768594,0.07123756013061146,5,121,fold_2
bear,Lower_Shadow_D,0.9338842975206612,0.06939196538738292,5,122,fold_2
bull,Close_D,0.0,0.0,5,1,fold_2
bull,Close_D_lag1,0.0628099173553719,0.05469551110008032,5,2,fold_2
bull,SMA_60,0.06446280991735538,0.05647718863890872,5,3,fold_2
bull,VMD_Denoised_Close,0.1140495867768595,0.060279611665489154,5,4,fold_2
bull,WMA_60,0.13388429752066117,0.2268139622203561,5,5,fold_2
bull,WMA_5,0.13553719008264462,0.12027562090728193,5,6,fold_2
bull,Low_D,0.14545454545454545,0.10365231137264891,5,7,fold_2
bull,SMA_5,0.14710743801652892,0.13496654716849815,5,8,fold_2
bull,WMA_10,0.15206611570247935,0.17817537822428914,5,9,fold_2
bull,Close_D_lag20,0.16528925619834708,0.1407387302969124,5,10,fold_2
bull,WilliamsR_14,0.1669421487603306,0.06621892768267812,5,11,fold_2
bull,StochK_14,0.17024793388429751,0.1458156674212845,5,12,fold_2
bull,Close_D_lag60,0.17851239669421487,0.1039812627276139,5,13,fold_2
bull,Low_W,0.19669421487603306,0.10892173208176262,5,14,fold_2
bull,Close_M_lag1,0.20826446280991737,0.14066591556566252,5,15,fold_2
bull,Close_D_lag2,0.2165289256198347,0.10145448621106715,5,16,fold_2
bull,Close_D_lag5,0.2214876033057851,0.0723789555233432,5,17,fold_2
bull,Close_W_lag2,0.2231404958677686,0.16057321675806155,5,18,fold_2
bull,Direction_lag1,0.2231404958677686,0.13389960120677397,5,19,fold_2
bull,High_M,0.22479338842975208,0.15443713886675145,5,20,fold_2
bull,StochD_3,0.228099173553719,0.09789115781709778,5,21,fold_2
bull,Direction_lag5,0.23140495867768598,0.12763177860727684,5,22,fold_2
bull,Direction_lag2,0.2330578512396694,0.19083573418012037,5,23,fold_2
bull,Low_M,0.23305785123966943,0.12980732623336902,5,24,fold_2
bull,SMA_10,0.23305785123966943,0.28403793645870995,5,25,fold_2
bull,Close_W_lag4,0.23801652892561984,0.1857574756639511,5,26,fold_2
bull,High_D,0.2512396694214876,0.2522083327294105,5,27,fold_2
bull,MinusDI_14,0.2512396694214876,0.05147904628891714,5,28,fold_2
bull,Open_W,0.2545454545454545,0.18288567168924827,5,29,fold_2
bull,WMA_20,0.2578512396694215,0.1646060259356636,5,30,fold_2
bull,Close_W_lag1,0.2611570247933884,0.3569348677689624,5,31,fold_2
bull,High_W,0.27107438016528923,0.20094714598914556,5,32,fold_2
bull,Close_D_lag10,0.27272727272727276,0.1203323948641408,5,33,fold_2
bull,Close_D_lag3,0.2793388429752066,0.273939205556562,5,34,fold_2
bull,Body_to_Range_D,0.2975206611570248,0.12160280140134015,5,35,fold_2
bull,SMA_20,0.2991735537190083,0.2882746036581581,5,36,fold_2
bull,VMD_IMF_1,0.31570247933884293,0.1868572927082655,5,37,fold_2
bull,Direction_lag3,0.31900826446280994,0.1337209492243364,5,38,fold_2
bull,Close_M,0.3239669421487603,0.33628341886687596,5,39,fold_2
bull,RSI_14,0.3355371900826446,0.1648340840191206,5,40,fold_2
bull,Up_Ratio_20,0.33884297520661155,0.11904843215609862,5,41,fold_2
bull,Close_W,0.3404958677685951,0.2811982712031037,5,42,fold_2
bull,Close_Position_M,0.3553719008264463,0.12722978775488142,5,43,fold_2
bull,PlusDI_14,0.3553719008264463,0.05127964316525147,5,44,fold_2
bull,Close_M_lag3,0.3669421487603306,0.1891460937794445,5,45,fold_2
bull,Volatility_60,0.3768595041322314,0.19874271841695743,5,46,fold_2
bull,Open_D,0.3785123966942149,0.3147773212444169,5,47,fold_2
bull,Close_Position_D,0.39008264462809916,0.15130965277812639,5,48,fold_2
bull,ADX_14,0.4,0.2017273944476826,5,49,fold_2
bull,Body_M,0.4,0.13101193889613352,5,50,fold_2
bull,Down_Ratio_5,0.4033057851239669,0.17815621030661502,5,51,fold_2
bull,VMD_Noise_Energy_Ratio,0.40991735537190077,0.15279201518527763,5,52,fold_2
bull,Down_Ratio_10,0.4214876033057851,0.1479546594212244,5,53,fold_2
bull,Down_Ratio_20,0.43966942148760335,0.22853892213749272,5,54,fold_2
bull,Open_M,0.4545454545454545,0.3723138202730878,5,55,fold_2
bull,Volatility_5,0.4661157024793388,0.1897769730536352,5,56,fold_2
bull,Up_Ratio_5,0.47603305785123967,0.2998417267988301,5,57,fold_2
bull,Up_Ratio_10,0.4793388429752066,0.20218396401198457,5,58,fold_2
bull,Return_20D,0.4958677685950413,0.1289626986308036,5,59,fold_2
bull,Momentum_20,0.5074380165289256,0.19058503497471793,5,60,fold_2
bull,Close_Position_W,0.5190082644628099,0.20406697521551193,5,61,fold_2
bull,Change_pct_M,0.5305785123966942,0.17968318239364223,5,62,fold_2
bull,Volume_Change_1D,0.5305785123966943,0.23998269636868153,5,63,fold_2
bull,Return_60D,0.5371900826446281,0.2616064758899903,5,64,fold_2
bull,Momentum_60,0.5570247933884298,0.2224200183708564,5,65,fold_2
bull,Volatility_20,0.5619834710743802,0.22580291061676447,5,66,fold_2
bull,Volatility_10,0.5669421487603306,0.19466275068346828,5,67,fold_2
bull,Volume_Change_5D,0.5669421487603306,0.14848459293537655,5,68,fold_2
bull,Spread_M,0.5702479338842975,0.2546608088947207,5,69,fold_2
bull,Body_abs_D,0.5785123966942148,0.16014729235600084,5,70,fold_2
bull,Close_to_SMA_60,0.5801652892561984,0.10509199576206175,5,71,fold_2
bull,MACD_12_26,0.6016528925619834,0.21065465623875643,5,72,fold_2
bull,Change_pct_D_lag5,0.6016528925619835,0.1661547587818543,5,73,fold_2
bull,Close_to_SMA_20,0.6297520661157024,0.17844351288046198,5,74,fold_2
bull,CCI_20,0.6363636363636364,0.2242092556405047,5,75,fold_2
bull,MACD_Signal_9,0.6446280991735537,0.15615242667513377,5,76,fold_2
bull,ROC_20,0.6446280991735537,0.20669419835371572,5,77,fold_2
bull,Momentum_10,0.6479338842975206,0.2431072896742086,5,78,fold_2
bull,Volume_Ratio_20,0.6512396694214876,0.06874920443995182,5,79,fold_2
bull,Volume_MA_5,0.6545454545454545,0.23826892036089115,5,80,fold_2
bull,Ratio_Close_D_to_M,0.662809917355372,0.23363740144244122,5,81,fold_2
bull,Volume_W,0.6677685950413224,0.2386269720165471,5,82,fold_2
bull,Change_pct_D,0.6710743801652892,0.1786347912212403,5,83,fold_2
bull,Volume_Ratio_5,0.6776859504132231,0.21431904925437914,5,84,fold_2
bull,VMD_IMF_2,0.6826446280991736,0.1546801905269011,5,85,fold_2
bull,MACD_Histogram,0.6859504132231404,0.15993390479639363,5,86,fold_2
bull,Change_pct_D_lag2,0.7008264462809917,0.10829284846479137,5,87,fold_2
bull,ROC_60,0.7024793388429752,0.19053127079997523,5,88,fold_2
bull,Spread_W,0.7041322314049587,0.1132261566829961,5,89,fold_2
bull,Volume_D_lag1,0.7057851239669422,0.16190755515698277,5,90,fold_2
bull,Close_to_SMA_5,0.7074380165289256,0.15924914316160413,5,91,fold_2
bull,Return_10D,0.7272727272727273,0.11643803969921797,5,92,fold_2
bull,Momentum_5,0.7305785123966941,0.263790467668173,5,93,fold_2
bull,Volume_MA_20,0.7322314049586777,0.15860449413902356,5,94,fold_2
bull,ROC_10,0.7371900826446282,0.24175496142910718,5,95,fold_2
bull,Spread_D,0.7421487603305785,0.09117167187121729,5,96,fold_2
bull,Volume_D_lag2,0.7421487603305785,0.10361935880104121,5,97,fold_2
bull,VMD_IMF_3,0.750413223140496,0.1315062762374617,5,98,fold_2
bull,ROC_5,0.7537190082644628,0.09004093355348662,5,99,fold_2
bull,Volume_D_lag5,0.7537190082644628,0.1682990433543503,5,100,fold_2
bull,Body_W,0.7619834710743801,0.07515664492158454,5,101,fold_2
bull,VMD_IMF_4,0.7636363636363637,0.22471133650783992,5,102,fold_2
bull,Volume_D,0.7652892561983471,0.12864453359352537,5,103,fold_2
bull,Change_pct_D_lag10,0.771900826446281,0.21547912821365675,5,104,fold_2
bull,Upper_Shadow_D,0.7818181818181819,0.18036610235584272,5,105,fold_2
bull,Volume_D_lag3,0.7818181818181819,0.18093323330899674,5,106,fold_2
bull,Change_pct_D_lag1,0.7851239669421488,0.12465374486775502,5,107,fold_2
bull,Close_to_SMA_10,0.7884297520661157,0.17750326953605872,5,108,fold_2
bull,Ratio_Volume_D_to_W,0.8016528925619835,0.16025387958401088,5,109,fold_2
bull,Change_pct_D_lag3,0.8198347107438018,0.1689066962278257,5,110,fold_2
bull,Change_pct_D_lag20,0.8297520661157025,0.09102171836203876,5,111,fold_2
bull,Volume_M,0.8314049586776859,0.16264412416773372,5,112,fold_2
bull,Return_3D,0.8330578512396695,0.13734930519366761,5,113,fold_2
bull,Volume_Change_20D,0.8363636363636363,0.12319317748240714,5,114,fold_2
bull,Ratio_Close_D_to_W,0.8380165289256197,0.1889654556962354,5,115,fold_2
bull,Return_1D,0.8396694214876034,0.11475408236502337,5,116,fold_2
bull,Body_D,0.8578512396694216,0.1746717236737467,5,117,fold_2
bull,Return_5D,0.8677685950413224,0.13287549744473995,5,118,fold_2
bull,Volume_D_lag20,0.8743801652892562,0.14042292710376605,5,119,fold_2
bull,Volume_D_lag10,0.887603305785124,0.0811012920684105,5,120,fold_2
bull,Change_pct_W,0.8991735537190083,0.05207267438685409,5,121,fold_2
bull,Lower_Shadow_D,0.9404958677685951,0.06250469554112076,5,122,fold_2
global,Close_D,0.0,0.0,5,1,fold_2
global,Close_D_lag1,0.0628099173553719,0.05213821585318183,5,2,fold_2
global,SMA_60,0.06611570247933884,0.05695887914086869,5,3,fold_2
global,VMD_Denoised_Close,0.12892561983471076,0.06879886078766086,5,4,fold_2
global,WMA_60,0.12892561983471076,0.22064722771524287,5,5,fold_2
global,WMA_5,0.143801652892562,0.1150512962333544,5,6,fold_2
global,Low_D,0.1487603305785124,0.10791375915041815,5,7,fold_2
global,SMA_5,0.15041322314049585,0.13796950750446463,5,8,fold_2
global,WilliamsR_14,0.15041322314049588,0.06304869792648149,5,9,fold_2
global,WMA_10,0.15702479338842973,0.1738486278344019,5,10,fold_2
global,StochK_14,0.15867768595041323,0.14066591556566252,5,11,fold_2
global,Close_D_lag60,0.16033057851239668,0.08480643657762184,5,12,fold_2
global,Close_D_lag20,0.16198347107438016,0.1389806479972093,5,13,fold_2
global,Low_W,0.19008264462809915,0.09830890292041584,5,14,fold_2
global,Close_M_lag1,0.1950413223140496,0.12837879372372665,5,15,fold_2
global,Close_W_lag2,0.20495867768595044,0.13534556096485467,5,16,fold_2
global,StochD_3,0.20495867768595044,0.07142905929365918,5,17,fold_2
global,Low_M,0.2115702479338843,0.12013356863035388,5,18,fold_2
global,Close_D_lag2,0.2165289256198347,0.10295809257783428,5,19,fold_2
global,Close_W_lag4,0.21983471074380168,0.18046074795313957,5,20,fold_2
global,Direction_lag1,0.22644628099173553,0.1453465038260007,5,21,fold_2
global,Direction_lag5,0.22644628099173553,0.12335939277385316,5,22,fold_2
global,Close_D_lag5,0.22975206611570248,0.06698804670796508,5,23,fold_2
global,Direction_lag2,0.23140495867768593,0.18340777703448055,5,24,fold_2
global,High_M,0.2330578512396694,0.15976298954073404,5,25,fold_2
global,SMA_10,0.2396694214876033,0.2794684036183623,5,26,fold_2
global,Open_W,0.24297520661157024,0.1882411699505182,5,27,fold_2
global,WMA_20,0.2512396694214876,0.16689304572026833,5,28,fold_2
global,High_D,0.2545454545454545,0.2440046780374778,5,29,fold_2
global,High_W,0.2578512396694215,0.19226203006407067,5,30,fold_2
global,Close_W_lag1,0.259504132231405,0.3557848839998807,5,31,fold_2
global,Close_D_lag10,0.26776859504132233,0.1320504960818787,5,32,fold_2
global,Close_D_lag3,0.2809917355371901,0.2618022158918538,5,33,fold_2
global,SMA_20,0.2892561983471075,0.28712318621554067,5,34,fold_2
global,VMD_IMF_1,0.3008264462809917,0.17469127392549225,5,35,fold_2
global,Body_to_Range_D,0.30082644628099175,0.11534774428011836,5,36,fold_2
global,Direction_lag3,0.31404958677685946,0.13041102345503716,5,37,fold_2
global,Close_M,0.315702479338843,0.33881273801793144,5,38,fold_2
global,PlusDI_14,0.32561983471074385,0.06652764230577886,5,39,fold_2
global,Up_Ratio_20,0.32892561983471075,0.13292689001964342,5,40,fold_2
global,MinusDI_14,0.3322314049586777,0.05796918319586838,5,41,fold_2
global,Close_M_lag3,0.3487603305785124,0.18767792596141053,5,42,fold_2
global,Close_W,0.3537190082644628,0.283737195277392,5,43,fold_2
