feature_index,feature,cnn_shap_importance,lstm_shap_importance,selected_cnn,selected_lstm
98,Down_Ratio_5,0.0004164786513629171,0.005298909650822026,True,True
99,Down_Ratio_10,0.00012674334443937285,0.004290385706552513,False,False
100,Down_Ratio_20,0.00032149482629113547,0.0028876077982104677,True,False
101,WMA_5,0.0001732806329454828,0.004146409576872401,False,False
102,WMA_10,0.00011588000146574018,0.0030960716796130327,False,False
103,WMA_20,0.00010525217359728112,0.0038679534763218725,False,False
104,WMA_60,9.005201395487217e-05,0.0029061004198240427,False,False
105,StochK_14,0.0011962846348660071,0.003857274728541427,True,False
106,StochD_3,0.0001769228029114278,0.004788339396935726,False,False
107,RSI_14,0.0003763532878194198,0.009829869602125996,True,True
108,MACD_12_26,0.0001373785860630347,0.006887279477160746,False,True
109,MACD_Signal_9,0.00019076081901788777,0.007306039539938069,False,True
110,MACD_Histogram,0.00017482048202535072,0.004146089845767165,False,False
111,WilliamsR_14,0.0001351570210149089,0.004096745783699163,False,False
112,CCI_20,0.0005852135998458324,0.008678206093532027,True,True
113,ADX_14,0.00018744465060111236,0.005100741444874757,False,False
114,PlusDI_14,0.00018930455922196442,0.0020322328604272855,False,False
115,MinusDI_14,0.0001236026969333337,0.003005590860939833,False,False
116,VMD_IMF_1,3.345810889997108e-05,0.0016844182528652496,False,False
117,VMD_IMF_2,0.00016191935411254965,0.003385996716266426,False,False
118,VMD_IMF_3,0.0001348352171973155,0.00503937689257441,False,False
119,VMD_IMF_4,0.00021789755783905296,0.006365845316255614,True,True
120,VMD_Denoised_Close,7.876781937079524e-05,0.004679768532304252,False,False
121,VMD_Noise_Energy_Ratio,5.0507366044927336e-05,0.003943441879226839,False,False
