feature_index,feature,cnn_shap_importance,lstm_shap_importance,selected_cnn,selected_lstm
59,Volatility_60,0.00039842966115986313,0.0034428829403651664,True,False
60,Momentum_5,0.0002598750370592318,0.0031782845290891258,False,False
61,Momentum_10,0.00016740949406646166,0.0067673622371444255,False,False
62,Momentum_20,0.0001392720150670046,0.0036570982645990568,False,False
63,Momentum_60,0.00022408131119343587,0.004983041859711079,False,False
64,ROC_5,0.000585547152222543,0.004227377648905417,True,False
65,ROC_10,0.0003209181848356668,0.006731888952967324,False,False
66,ROC_20,0.00023451735045972865,0.004146692118857942,False,False
67,ROC_60,0.0001814977126275874,0.008507213487399667,False,True
68,Ratio_Close_D_to_W,0.00023376150381998473,0.00535940116784559,False,False
69,Ratio_Close_D_to_M,0.00022997659283331419,0.005463520167057823,False,False
70,Ratio_Volume_D_to_W,0.0002054485843211884,0.005539135315918031,False,False
71,Spread_D,0.000289754107074873,0.004740952112803143,False,False
72,Body_D,0.00023600026551455765,0.00729340794152904,False,True
73,Body_abs_D,0.0001747596083507996,0.005257500327851971,False,False
74,Upper_Shadow_D,0.0006604290591495143,0.004030233250040283,True,False
75,Lower_Shadow_D,0.00016511158367250658,0.0042765131966319815,False,False
76,Body_to_Range_D,0.0005826443970336603,0.0032651520530123435,True,False
77,Close_Position_D,0.0007232925275006963,0.0049142780195779775,True,False
78,Spread_W,0.000401507914601118,0.004068269426004178,True,False
79,Body_W,0.00016968650946221908,0.005814748541531323,False,False
80,Close_Position_W,0.0003263860856568712,0.005489931984425311,False,False
81,Spread_M,0.00020700208957609157,0.004819958418428883,False,False
82,Body_M,0.00020883330127988153,0.0036145130473613563,False,False
83,Close_Position_M,0.0014128870657180049,0.004083391076331111,True,False
84,Volume_MA_5,0.0001758983582824971,0.005058397099696776,False,False
85,Volume_MA_20,0.00030054448736437366,0.003187970567341836,False,False
86,Volume_Ratio_5,0.0009023975476087909,0.014012652583687668,True,True
87,Volume_Ratio_20,0.0004050431879082161,0.00371710124667457,True,False
88,Volume_Change_1D,0.00037652368523606594,0.005049185961416925,False,False
89,Volume_Change_5D,0.00025538819123859245,0.0060203584683108605,False,False
90,Volume_Change_20D,0.0003770232461197412,0.0068626298944309385,False,True
91,Direction_lag1,0.000279551485704399,0.011217519082222793,False,True
92,Direction_lag2,0.0002767756224457685,0.008754046672959249,False,True
93,Direction_lag3,0.00019360720954335607,0.017584429746420938,False,True
94,Direction_lag5,0.00022282756521359027,0.005643040518231146,False,False
95,Up_Ratio_5,0.000381200980329921,0.005631165143819316,False,False
96,Up_Ratio_10,0.0007235959241961964,0.012914235207790625,True,True
97,Up_Ratio_20,0.0005488369321839714,0.007977002954186218,True,True
98,Down_Ratio_5,0.0011949389602117222,0.010172972878706332,True,True
99,Down_Ratio_10,0.00033072490304955073,0.0037498425836433925,False,False
100,Down_Ratio_20,0.00031841967587528663,0.008428099282104995,False,True
101,WMA_5,0.00018532456946007692,0.002890309172997263,False,False
102,WMA_10,0.0001588054680378823,0.004694923073267176,False,False
103,WMA_20,0.0005579977126900282,0.00902313157143908,True,True
104,WMA_60,0.00019910115534972904,0.003206998699209862,False,False
105,StochK_14,0.0002698360853971238,0.010578632417718836,False,True
106,StochD_3,0.0002129890747621488,0.006193306326144921,False,False
107,RSI_14,0.0004786151125773852,0.005750290538787795,True,False
108,MACD_12_26,0.00014170862141567043,0.004046629036002969,False,False
109,MACD_Signal_9,0.0003643496102688548,0.006098318794306579,False,False
110,MACD_Histogram,0.0004563155897111981,0.0036480628725946928,True,False
111,WilliamsR_14,0.0005315614039598682,0.004687238965442475,True,False
112,CCI_20,0.0007452637654536076,0.009143095804972745,True,True
113,ADX_14,0.0005742997795659122,0.0044728536923749115,True,False
114,PlusDI_14,0.0006275113879799732,0.006247496453113399,True,False
115,MinusDI_14,0.0004561576638566933,0.007543463713841447,True,True
116,VMD_IMF_1,0.00016155932096461044,0.0028444258671243006,False,False
117,VMD_IMF_2,0.00016910033636763355,0.004149450350841732,False,False
118,VMD_IMF_3,0.0005547618972430613,0.002100555386719982,True,False
119,VMD_IMF_4,0.00017824710689663404,0.009723699732582247,False,True
120,VMD_Denoised_Close,0.0001872888337812184,0.005445892400129537,False,False
121,VMD_Noise_Energy_Ratio,0.00011574565506653201,0.009367463363003026,False,True
