model,fold,test_year,base_seed,arm,window,models_in_arm,conceptual_fit_seconds,conceptual_inference_seconds,conceptual_trainable_parameters,n_test,rmse,mae,mape,r2,direction_accuracy,balanced_accuracy,mcc,direction_coverage,n_direction_evaluated,n_actual_ties,n_predicted_abstentions,direction_tn,direction_fp,direction_fn,direction_tp,predicted_up_share
lstm_cnn_attention,fold_4,2025,123,Regime-SHAP-Numeric-News,20,3,26.297564699983923,2.2313878999848384,31555,234,36.88615616606964,30.10909962998877,3.840737009963213,0.4747748554686859,0.5213675213675214,0.531578947368421,0.1040531963428944,1.0,234,0,0,16,104,8,106,0.8974358974358975
lstm_cnn_attention,fold_4,2025,2025,Global-Numeric,20,1,13.345540900001652,0.690350100005162,12865,234,52.796212956706114,40.48514022376802,5.322278086232601,-0.0760296833073923,0.5384615384615384,0.5467105263157895,0.1216781352956337,1.0,234,0,0,27,93,15,99,0.8205128205128205
lstm_cnn_attention,fold_4,2025,2025,Global-Numeric-News,20,1,13.669834000000264,0.7393510999972932,13377,234,51.287558303688456,38.682560384660704,5.112571779191248,-0.0154130845411324,0.5384615384615384,0.5458333333333334,0.1117790911458458,1.0,234,0,0,31,89,19,95,0.7863247863247863
lstm_cnn_attention,fold_4,2025,2025,Regime-SHAP-Numeric,20,3,24.809657999998308,2.108162499993341,30019,234,30.369127871627292,25.049464006558942,3.2021494893892046,0.643972660897874,0.5427350427350427,0.55,0.1210688496072652,1.0,234,0,0,32,88,19,95,0.782051282051282
lstm_cnn_attention,fold_4,2025,2025,Regime-SHAP-Numeric-News,20,3,24.17917960000341,2.1220156000053976,31555,234,35.83550640535074,29.14883231802437,3.7457132514090143,0.5042693170923924,0.5470085470085471,0.5537280701754386,0.1258839237982581,1.0,234,0,0,35,85,21,93,0.7606837606837606
lstm_cnn_attention,fold_4,2025,42,Global-Numeric,20,1,14.122059100001934,0.6657756000058725,12865,234,55.82712362927516,42.35857893465165,5.5781107391219855,-0.2031207380275057,0.5170940170940171,0.5217105263157895,0.0465065584637159,1.0,234,0,0,41,79,34,80,0.6794871794871795
lstm_cnn_attention,fold_4,2025,42,Global-Numeric-News,20,1,13.352050000001327,0.6538669000001391,13377,234,73.49703831735185,56.06161043166095,7.393300303939256,-1.0852512283711673,0.5213675213675214,0.5278508771929824,0.0644824591909279,1.0,234,0,0,33,87,25,89,0.7521367521367521
lstm_cnn_attention,fold_4,2025,42,Regime-SHAP-Numeric,20,3,23.38843029999407,2.1089715999987675,30019,234,38.38785332242609,31.851215788825197,4.086397751926116,0.431138736628159,0.5256410256410257,0.5337719298245613,0.0871722009083198,1.0,234,0,0,26,94,17,97,0.8162393162393162
lstm_cnn_attention,fold_4,2025,42,Regime-SHAP-Numeric-News,20,3,24.06037640001159,2.063653899997007,31555,234,36.55005329477631,30.48560802092536,3.874879441078761,0.484302843052811,0.5213675213675214,0.5307017543859649,0.08932757895907,1.0,234,0,0,20,100,12,102,0.8632478632478633
lstm_cnn_attention,fold_4,2025,456,Global-Numeric,20,1,13.846930999992765,0.6665043999964837,12865,234,59.63665335934054,45.39550756560941,5.993689443181913,-0.3729200143803322,0.5470085470085471,0.5524122807017544,0.1153978193890954,1.0,234,0,0,41,79,27,87,0.7094017094017094
lstm_cnn_attention,fold_4,2025,456,Global-Numeric-News,20,1,14.407869100003154,0.6571852999913972,13377,234,57.12568297819521,43.17339279582358,5.704509253285689,-0.2597417383626927,0.5427350427350427,0.5484649122807017,0.1081684097058822,1.0,234,0,0,39,81,26,88,0.7222222222222222
lstm_cnn_attention,fold_4,2025,456,Regime-SHAP-Numeric,20,3,23.980720500010648,2.140608200003044,30019,234,28.32412303348441,23.18254296025276,2.9613177139615225,0.690306812226477,0.5256410256410257,0.5326754385964912,0.0780399976902888,1.0,234,0,0,31,89,22,92,0.7735042735042735
lstm_cnn_attention,fold_4,2025,456,Regime-SHAP-Numeric-News,20,3,24.489578500011703,2.1864111999893794,31555,234,28.474333439606387,23.334781818507057,2.9925451466559823,0.687013330470452,0.5256410256410257,0.5342105263157895,0.0917662935482247,1.0,234,0,0,24,96,15,99,0.8333333333333334
lstm_cnn_attention,fold_4,2025,789,Global-Numeric,20,1,13.36908720000065,0.6779399999941234,12865,234,80.73762725119036,60.47856440391039,7.989026197580884,-1.516347827081021,0.5256410256410257,0.5348684210526315,0.100149855580554,1.0,234,0,0,21,99,12,102,0.8589743589743589
lstm_cnn_attention,fold_4,2025,789,Global-Numeric-News,20,1,13.299944300000789,0.7006619000021601,13377,234,64.77064660023234,48.394571339055,6.3930441780760585,-0.6194784496307819,0.5384615384615384,0.5460526315789473,0.1140119583874781,1.0,234,0,0,30,90,18,96,0.7948717948717948
lstm_cnn_attention,fold_4,2025,789,Regime-SHAP-Numeric,20,3,24.36241019998852,2.118108200011193,30019,234,48.94517181345561,38.28155400752129,4.901706538141664,0.0752200128635279,0.5128205128205128,0.5203947368421052,0.050491010143026,1.0,234,0,0,27,93,21,93,0.7948717948717948
lstm_cnn_attention,fold_4,2025,789,Regime-SHAP-Numeric-News,20,3,24.094050600004262,2.068945499995607,31555,234,53.22545054693459,39.56108639895277,5.070793469675521,-0.093597228126167,0.5170940170940171,0.5256578947368421,0.0688247201611685,1.0,234,0,0,23,97,16,98,0.8333333333333334
