fit_id,model,fold,test_year,base_seed,arm,features,feature_hash,training_sequences,fit_seconds,inference_seconds,trainable_parameters
a609652600b039a4764c,lstm,fold_3,2024,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1207,5.127789400001348,0.5114382999963709,9553
4ea694f2ea6c5b3a34ae,lstm,fold_3,2024,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1207,5.86341469999752,0.5020089000026928,9553
e2431f2859f56c82d2c2,lstm,fold_3,2024,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1207,4.663565399998333,0.3766322000010405,1745
0245ca1846fdb24f9611,lstm,fold_3,2024,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1207,4.67631419999816,0.3918521000014152,9553
8536e38aeb575ba79659,lstm,fold_3,2024,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1207,4.736068100006378,0.3671698000034666,9553
e3084d9ddc6cded6fd7d,lstm,fold_3,2024,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1207,4.638233099998615,0.3792738999982248,9553
7b83ca9250edb29cc58b,lstm,fold_3,2024,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1207,4.610462700002245,0.3650077999991481,1745
c528c58d69f6cd5707e1,lstm,fold_3,2024,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1207,4.649456300001475,0.4263104999990901,9553
d405f54f0eed9bb23ff3,lstm,fold_3,2024,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1207,4.69023589999415,0.4133061000029556,9553
8286f8885f78f7598279,lstm,fold_3,2024,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1207,4.607429900002899,0.3782579000035184,9553
bd7cab5c562c8368459c,lstm,fold_4,2025,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1451,6.677845900005195,0.5655689999985043,1745
ef7b4ff1ab98212318ae,lstm,fold_4,2025,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,7.024665799996001,0.4906944999966072,9553
bcc674a5272857e67ea7,lstm,fold_4,2025,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,6.009644599995227,0.4894324999986565,9553
8390036b019f5c8050e0,lstm,fold_4,2025,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.922512699995423,0.4791463000001386,9553
535c068b9255044e24f5,lstm,fold_4,2025,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1451,4.99871439999697,0.3412940999987768,1745
58b5f59d675b89fb5553,lstm,fold_4,2025,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.049601300001086,0.4232411000048159,9553
91564dbeb6c36bbf5d0e,lstm,fold_4,2025,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.023019100000965,0.4141850000014528,9553
eafbe07a92e6fa8113e1,lstm,fold_4,2025,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.481624800006102,0.576532799997949,9553
b16f5ee170c327adc3fc,lstm,fold_4,2025,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1451,5.409910599999421,0.4315395000012358,1745
9de3b7192a0a169818e3,lstm,fold_4,2025,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.147311400003673,0.3845925999994506,9553
cc592a536b5c5b21667b,lstm,fold_4,2025,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.148116500000469,0.3934678000005078,9553
09eaefc81dee72746e09,lstm,fold_4,2025,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.181218599995191,0.3818734999949811,9553
4f4d4b805ec08ea1736d,lstm,fold_4,2025,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1451,5.026524199995038,0.4063788999992539,1745
6b74dc08044580809104,lstm,fold_4,2025,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.103418699996837,0.4493903000038699,9553
ad9d3305458d0e5a0c9c,lstm,fold_4,2025,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,4.9570230999961495,0.3888025999985984,9553
44078ab4fcc4eb933fb4,lstm,fold_4,2025,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.011558199999854,0.4328199999945354,9553
05d9abbbf5d73cf5a6ed,lstm,fold_4,2025,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1451,5.22947259999637,0.3957125000015367,1745
0cc8899eff48b6f3a883,lstm,fold_4,2025,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.205829599995923,0.4399279999997816,9553
ab2c84b0418b7e6e54f7,lstm,fold_4,2025,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.069547300001432,0.3951832000020658,9553
26cc704b79eff4a64591,lstm,fold_4,2025,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1451,5.053731299994979,0.4134272999945096,9553
f8b770ccecb620f5b95d,lstm_attention,fold_1,2022,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,718,7.5795223000022816,0.6642127000013716,2833
ed9e73388676ee27a888,lstm_attention,fold_1,2022,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.941389899999194,0.6292535999964457,10641
af66801c4c4dd3e5cc9e,lstm_attention,fold_1,2022,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,8.435453499994765,0.6966637000004994,10641
8d3a877c9ae5b672fe5b,lstm_attention,fold_1,2022,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.733994199996232,0.7296865000025718,10641
ee673a084b15676bb32b,lstm_attention,fold_1,2022,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,718,8.059064900000521,0.7453481999982614,2833
162ab31db44e03e11cac,lstm_attention,fold_1,2022,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.962226999996346,0.7372461999984807,10641
8112147da442820ea0c9,lstm_attention,fold_1,2022,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.730947600000945,0.7728286999990814,10641
7946f0c6eba43488c45c,lstm_attention,fold_1,2022,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,8.471740300003148,0.6910907999990741,10641
69bc0f6fcecc48dfbd01,lstm_attention,fold_1,2022,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,718,7.742451099999016,0.6945589000024484,2833
d20d789e164e368cbe7d,lstm_attention,fold_1,2022,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.69113870000001,0.742295700001705,10641
3d47a8e415f7f1489c14,lstm_attention,fold_1,2022,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.539081900002202,0.7022309000021778,10641
be56c1691f0e044c4fe9,lstm_attention,fold_1,2022,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.347784600002342,0.6694322999974247,10641
3b06605705d395a84c3d,lstm_attention,fold_1,2022,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,718,7.738645500001439,0.7372850000028848,2833
5e4f6119ef42f692ff90,lstm_attention,fold_1,2022,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.826665100001264,0.6878396999964025,10641
43d53932fb51b0b71483,lstm_attention,fold_1,2022,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.759842499996012,0.6206748000040534,10641
6a82022ecbec2b6df8dd,lstm_attention,fold_1,2022,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.719460000000254,0.7652468000014778,10641
69a3755077128618c691,lstm_attention,fold_1,2022,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,718,7.379108499997528,0.7193375999995624,2833
b13bd66d63ef39d942b8,lstm_attention,fold_1,2022,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.543428600001789,0.7003984999973909,10641
a2e6d19518ba373ac2a2,lstm_attention,fold_1,2022,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.668754300000728,0.726843699994788,10641
e92fc903806b84bf1d70,lstm_attention,fold_1,2022,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,718,7.663286599999992,0.6618338999978732,10641
e86b27993c34a60d0bf7,lstm_attention,fold_2,2023,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,959,8.20540240000264,0.652018799999496,2833
0f78254e79e6e1298eb5,lstm_attention,fold_2,2023,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,8.256422400001611,0.6823921999966842,10641
898da44d6d952dbf57f6,lstm_attention,fold_2,2023,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,8.157104599995364,0.7341355000025942,10641
55d63136faa612b4a034,lstm_attention,fold_2,2023,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,8.338466400004108,0.7117786999951932,10641
e8ebf001f9c0047b86c7,lstm_attention,fold_2,2023,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,959,7.611923000004026,0.6778859999976703,2833
a8fd4a08beed7bb926aa,lstm_attention,fold_2,2023,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,8.120486100000562,0.6079285999949207,10641
8f98e27ac520f8f357cf,lstm_attention,fold_2,2023,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,8.184220200004347,0.596015900002385,10641
10c6c83b7b2d540a51b6,lstm_attention,fold_2,2023,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,8.230971400000271,0.7168781000000308,10641
b862b7b4cc011f02440a,lstm_attention,fold_2,2023,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,959,8.406889799996861,0.6038611000039964,2833
4476e6be1bce4c52da25,lstm_attention,fold_2,2023,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,7.461612500002957,0.6645410999990418,10641
9970bde2c17c9ef2f8c4,lstm_attention,fold_2,2023,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,8.001045900004101,0.675905199997942,10641
0693a43a8efaccd8323c,lstm_attention,fold_2,2023,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,8.550129100003687,0.6222724999970524,10641
3ea6e44d9e320c2f6b7f,lstm_attention,fold_2,2023,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,959,7.947796100001142,0.7057915000041248,2833
53bd82ce8ac1fb3ac27a,lstm_attention,fold_2,2023,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,8.496367899999314,0.5485677999968175,10641
664d4e7b1163bc2a712f,lstm_attention,fold_2,2023,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,8.123286599999119,0.69372999999905,10641
cad279dd1350d88b7561,lstm_attention,fold_2,2023,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,8.077185300004203,0.6911145999984001,10641
0bd89a548b5cca042f55,lstm_attention,fold_2,2023,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,959,5.865618499999982,0.5037717999948654,2833
be380aad3c54e7bfb2a9,lstm_attention,fold_2,2023,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,6.190706099994713,0.4614243999967584,10641
e711d0dcf763baf87eee,lstm_attention,fold_2,2023,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,5.77917609999713,0.4980735999997705,10641
b9c0ecad913b7475ff69,lstm_attention,fold_2,2023,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,959,5.764607299999625,0.4930737000031513,10641
54c84a157f7d1f1cd1dc,lstm_attention,fold_3,2024,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1202,6.4783416999998735,0.4645028999948408,2833
35725ec65af37ae20e9a,lstm_attention,fold_3,2024,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.997981299995445,0.4658546999999089,10641
fa48a74870a1935dce8c,lstm_attention,fold_3,2024,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,7.109558299998753,0.523809500002244,10641
943c44f40439239f66ab,lstm_attention,fold_3,2024,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.499748300004285,0.4772337000031257,10641
db0b6c7c875468a52044,lstm_attention,fold_3,2024,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1202,6.429408899995906,0.4744070999950054,2833
e8cc0c8b735cd3b5ad63,lstm_attention,fold_3,2024,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.6050376999992295,0.5224966000023414,10641
bed9044f7941e6d9b03d,lstm_attention,fold_3,2024,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.506293099999311,0.5074828999931924,10641
0622f6bf2df503ef67d1,lstm_attention,fold_3,2024,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.625940699996136,0.5012140999970143,10641
79e9c10f985a43683191,lstm_attention,fold_3,2024,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1202,6.490277400000196,0.4574227000048267,2833
a9e27cef6f10ab7ae49f,lstm_attention,fold_3,2024,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.45172150000144,0.4483342000021366,10641
7f12e79f879ef335e3f9,lstm_attention,fold_3,2024,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.382473399993614,0.5039827000000514,10641
d78e574a8e5dacfa259a,lstm_attention,fold_3,2024,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.835921600002621,0.490066400001524,10641
1ded9227d96b90059de2,lstm_attention,fold_3,2024,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1202,6.9167394999967655,0.4795766000024741,2833
ea812577435305e15912,lstm_attention,fold_3,2024,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.793056199996499,0.4828160999968531,10641
d57895598897075473a3,lstm_attention,fold_3,2024,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.658152200005134,0.4927397999999812,10641
b1f9860a2b3f541374ad,lstm_attention,fold_3,2024,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.440342599998985,0.4902643999957945,10641
922e68ca3c235ac7620a,lstm_attention,fold_3,2024,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1202,6.883816299996397,0.541524299995217,2833
da437c2d026f206b1206,lstm_attention,fold_3,2024,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,7.780532799995854,0.5403136000022641,10641
93ed5b61c918b787352d,lstm_attention,fold_3,2024,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.933845500003372,0.4730592000050819,10641
656ad7d6d19177bbaba5,lstm_attention,fold_3,2024,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1202,6.894932900002459,0.5097401999955764,10641
226b5d5cbeffca03ceec,lstm_attention,fold_4,2025,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1446,7.207756600000721,0.4781917000000248,2833
fc06f75222c99982a2e4,lstm_attention,fold_4,2025,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.396315300000424,0.4804775000011432,10641
8a7b6b0c437084602450,lstm_attention,fold_4,2025,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.207632900004683,0.5808438999956707,10641
9eaaca1824e6660c03af,lstm_attention,fold_4,2025,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.325717699997767,0.4826695000010659,10641
6e714ec6ad12c9e6218e,lstm_attention,fold_4,2025,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1446,7.358501199996681,0.4701016999970306,2833
c3eaeb87a63796274b5a,lstm_attention,fold_4,2025,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.512592099999892,0.5568744000047445,10641
4a789ffcd96132fe27f2,lstm_attention,fold_4,2025,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.346526799999992,0.5403783999936422,10641
53da95202bbf261fcbb1,lstm_attention,fold_4,2025,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.146091100003105,0.4868491000015638,10641
1f24da4b11a7e5933680,lstm_attention,fold_4,2025,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1446,7.317504699996789,0.4501498000026913,2833
031c618eb936251aa431,lstm_attention,fold_4,2025,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.154697200006922,0.4758180999997421,10641
dd6e9459422daea33b49,lstm_attention,fold_4,2025,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.226324999995995,0.4855465000000549,10641
3ee4923a19f1c88926c2,lstm_attention,fold_4,2025,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.211344700001064,0.477306500004488,10641
84420345fb21cba8b3ab,lstm_attention,fold_4,2025,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1446,8.150626499998907,0.4893041999966954,2833
6638edc0004f138a669c,lstm_attention,fold_4,2025,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.258036599996558,0.7191634999981034,10641
1b299aa5e95139abcf69,lstm_attention,fold_4,2025,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.505653799998981,0.5058074999978999,10641
dc7157718505b09b229e,lstm_attention,fold_4,2025,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.295195499995316,0.541261400001531,10641
a8928680bc8deb69147c,lstm_attention,fold_4,2025,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,1446,7.261145100004796,0.4942181000005803,2833
a4bd879fb62dd2d4f497,lstm_attention,fold_4,2025,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.145524200001091,0.473544699998456,10641
35493433811eaae876f4,lstm_attention,fold_4,2025,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.159326699998928,0.4823284999947645,10641
3ead390a8bdd5f9dbec0,lstm_attention,fold_4,2025,2025,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,1446,7.158090899996751,0.5636124000011478,10641
4bb673ff7e6d02933b5d,lstm_cnn,fold_1,2022,42,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,708,7.108992699999362,0.4610254999934113,3441
85a21a3eb71a88fdabbc,lstm_cnn,fold_1,2022,42,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,7.031680499996583,0.5234836000017822,11249
e00c93ad0c110874eed3,lstm_cnn,fold_1,2022,42,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,6.912140700005693,0.6066409000050044,11249
768a137265505cb1bf06,lstm_cnn,fold_1,2022,42,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,7.209285899996757,0.5287401000023237,11249
fefebc95c9f164fafaac,lstm_cnn,fold_1,2022,123,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,708,7.115953000000445,0.623750700004166,3441
7a825176bbc62844d980,lstm_cnn,fold_1,2022,123,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,6.9742089999999735,0.6055531000019982,11249
a8390330dd1d650d3ff2,lstm_cnn,fold_1,2022,123,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,7.573397000000114,0.5170186000032118,11249
aee10bf3ca4cacc4a64a,lstm_cnn,fold_1,2022,123,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,6.508033899997827,0.5734471000032499,11249
212883b2962317f4f5c0,lstm_cnn,fold_1,2022,456,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,708,7.204673300002469,0.5253015999987838,3441
311ffc8ef24030a88f5c,lstm_cnn,fold_1,2022,456,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,7.215608799997426,0.5908954999977141,11249
6c5fe914f081ff8f0247,lstm_cnn,fold_1,2022,456,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,6.779132999996364,0.6226310999991256,11249
30a8e2140a12784f31d0,lstm_cnn,fold_1,2022,456,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,7.584895300002245,0.524004300001252,11249
32d6f7860a5513b42aa0,lstm_cnn,fold_1,2022,789,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,708,6.724499500000093,0.5338463000007323,3441
2b1d07915105c9ccd716,lstm_cnn,fold_1,2022,789,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,7.069742599996971,0.5033942999943974,11249
2360855bc1604e037aff,lstm_cnn,fold_1,2022,789,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,7.218675199997961,0.5755946000062977,11249
cb8d207efff4df40d659,lstm_cnn,fold_1,2022,789,Global-Numeric-Random-Features,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,6.859714599995641,0.6233724000048824,11249
f5d5921a1ba0723c4ba1,lstm_cnn,fold_1,2022,2025,News-Only,8,66288c297dd324367a8595f4e4d41a6d0c4f683f0534c571b40ea085d994132d,708,7.179064700001618,0.5573818999982905,3441
9151be5bd9043576d5cc,lstm_cnn,fold_1,2022,2025,Global-Numeric-Shuffled-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,7.414041299998644,0.6009812999982387,11249
858dda2591699c1dbb14,lstm_cnn,fold_1,2022,2025,Global-Numeric-Lagged-News,130,f5035214080cd6d0502753d540497536f7bd7e3975f6067fbaf290c469eec29a,708,6.785110799995891,0.5575064000004204,11249
